,Yobs,Yest_rf,Yest_sw,Yest_ann
4532,87.8891237401572,84.44752481184,89.02324373972743,89.2505456247801
11069,72.355330494902,71.16838162044374,66.9093241164345,67.77500068546635
9348,66.9317723611111,68.96445640161046,68.59824638558725,69.44302776120833
11389,110.859339932603,111.24041073469097,106.59633372498594,106.48073689211117
5169,77.824909160185,76.44472650315683,77.5250525666729,76.71780009702809
5563,82.1118722669486,83.58963632406538,78.64445335903109,77.48087573968417
12362,75.8242280713865,73.25162455879715,78.74305004078306,79.26211603991771
551,45.4524036398471,44.46862196571427,38.131078505197955,38.32767107452048
4302,76.24576033161,73.65810362773377,79.31855451253955,78.165326646577
9421,63.9095274769069,65.13194734975167,64.6236276231059,63.265557938602456
1518,69.2143918088495,70.30609122747374,69.22540874663794,69.97137166617051
2070,90.9052772859541,88.11123939760306,87.79369479163887,89.00556823521094
8370,40.6937590430054,42.36435755444847,40.97378833670792,40.892653678590364
9886,50.057235212838,49.85170031055645,53.41831367204216,52.163472125054
8969,82.0158915426775,81.97225098409706,79.41269724148276,78.00455271942167
911,72.2625467370745,73.36558505772271,74.52040185631921,74.0574828602563
1790,93.6463248197347,88.87196542989743,90.58634850385894,90.18167625020499
227,115.353862562198,113.32224477814037,110.89596231291213,111.65673900248942
11031,62.3455523441199,64.67847295685556,69.71534490146263,70.2647079210102
8169,57.9545185928287,56.61650008341979,61.710065352650425,60.42944819657134
6040,88.0896702327077,85.12146878723719,86.93891172277684,85.81885101848468
11249,69.2119327179478,72.09306410394866,70.973602147947,70.12222688526037
9562,99.4126784670981,99.59297521253369,93.78100603979864,93.11198325226417
9400,41.5547322526951,41.02790916024617,37.65098770434356,36.33024870015572
11215,47.238783239031,47.6485358203813,48.77849129318112,47.862552798163165
4703,43.7597903597531,46.13762905306593,44.091821003531926,43.31817035414372
6320,40.7547638313944,42.51800469981488,40.62867632073498,41.37094918603782
3610,77.7941300722881,77.88079924003677,74.13421449123942,74.30617412632876
7323,65.2823673150056,67.08879942526461,75.26075278381786,74.31466427984208
7727,49.1731683405823,47.57669602647485,50.25425416152119,49.05132551313102
8899,102.425478680778,106.62189714632878,95.0352041918641,95.78068290048452
10958,67.5281857510864,70.06567713694322,78.54540272366519,78.56654304152073
12067,63.2371815951566,61.57899017069879,62.549880318822574,61.246373508624515
2277,104.405612083697,98.64646684463469,102.62498338919528,102.35236828818427
6892,112.954269952752,112.40161505094962,106.48316890742004,105.44946152040768
2894,63.8561302312526,62.62207370777337,68.98808777593763,69.80898528910723
8283,76.6810237283638,75.73580596398452,75.80458536378136,75.07404677046509
7003,74.9419498454437,74.13890493148617,77.37714807794363,77.03139585518431
1454,48.5190021310997,51.000771164152475,54.99017273363967,55.39701470840566
9097,87.437840285883,86.27536520195355,84.02125053522401,83.34280852396353
1429,56.4833943781727,55.09648386490514,56.09683316929261,56.33581021019211
2813,90.5963838660119,90.07872510112684,92.0045638296086,92.4171956903266
8383,46.0791902449388,46.81097163938698,52.39135046301822,52.3265506489812
12123,84.5023057460399,81.65758797651871,77.23028446575734,76.23316972278519
943,39.4471241062087,42.52124590345388,42.97152325927992,42.782971090880096
6039,91.4287399315827,89.95663327071553,92.23541926723728,91.0149275918335
691,112.644808876956,112.36418637364005,107.24141167807282,107.92472063731395
8882,57.2938386749923,64.17684516116604,72.04759191703928,72.77850299125487
11471,77.9125660496922,81.93209701461042,84.93914641365346,85.45502532831472
5167,60.0223732289152,57.372735506890095,62.82204599333266,62.02321344237782
3614,52.5473313440451,50.175133915387676,55.12590008775853,55.39499447883475
6139,45.2049617530256,43.60579336783252,42.34431088161631,41.99167142995532
5000,87.2070838604666,89.45065273710732,89.50738745786028,90.19874248161943
11644,55.7136641279301,54.97461207844294,54.0944469806144,52.99103949016455
430,59.6386857981519,58.66434486782455,57.827018230034895,57.21525795914397
4872,54.0155875246491,57.70799273716854,59.263483892079606,59.35532864896334
10833,103.161888148006,100.82775091722523,95.73080352933063,94.9222455381597
3906,58.8008973123482,60.020499913507244,61.51214837569927,60.859080802981794
8515,40.265557119157,41.57598709333149,41.34957794719402,42.134469609398934
408,89.5913879493132,89.22009825261982,84.6226469522903,86.48132916613224
5767,93.0497725529932,92.64297818174606,88.848569490231,88.81237951890273
10201,69.8476312812161,70.72789594020857,75.76757669149883,76.28436935165576
4290,59.8269657294839,59.18080433279961,61.003069816530115,59.89678308631494
9406,85.0477391626199,88.1624280331071,85.09086283768112,83.6452058265296
7076,47.3464705171622,47.82697667353897,43.72979488975015,44.018671227568234
7647,42.7425376065774,43.08239795326142,33.78838385795223,34.82311093669807
3645,92.187464413469,93.51508863299402,103.19473839083642,103.57486728749575
2377,87.6037274558837,83.75059152396832,84.06123741500919,84.45196081817687
10143,80.3094763080229,80.04733389061508,83.1433373548441,83.35153487632954
11947,79.103186886602,76.72867079354167,78.63808593488531,79.30979768739292
10908,51.9469030117851,55.86295249635434,63.17534587672048,63.000305095387944
4915,88.5012298756086,88.6598710449831,85.84388820609006,86.07931269694348
6678,64.7830693040844,70.80355332873758,67.28171846066998,67.76451830583221
10960,100.576117047726,104.14433301794887,99.73676007013553,99.67705634204242
4901,124.096334864495,122.0227411196627,113.99530008653684,114.07599959146694
5945,77.2656824661443,76.20881239619251,75.72879553571705,76.81563980130352
4119,86.4449168304992,89.41226108369582,84.98671144380143,85.43489434299875
11614,87.5579290229248,88.7177812514962,102.7735933950081,101.48993780711419
3784,69.4468392930759,67.93902394033056,73.72008190342979,74.89536198442477
8723,92.6305897977853,96.95276190922597,95.96758381006792,95.59922302631196
9938,62.5190758180039,62.38883067093233,58.80098756277474,57.926248150433025
2145,83.496197672535,81.22655201672448,79.75435565465035,78.82606713687767
8965,69.0000375850856,68.86383379515668,54.222489577091174,55.5328600439949
5913,86.8030572855071,84.23798837680827,85.26323758426274,86.08141881614586
1206,39.9734039603123,43.42918888171728,38.360052769268954,39.7452724236706
771,81.5531961392741,78.46813006893905,87.37473907498973,88.56454423385605
8610,88.2466294833843,91.0178900216917,89.36807697070861,88.45359835691454
1885,89.7616354565451,89.3401746762983,87.73220628497509,87.8427029557721
3373,108.655423214076,106.34381882622816,104.30788367086048,105.71653005452492
10922,61.3546713738345,62.837161459104934,67.93491022074923,67.81731031369611
4884,54.6906484698017,58.70606119258847,61.93959989143024,62.094925672276645
10246,60.2770465817504,60.20115996058962,37.72074311902094,38.64819141029204
7699,78.784745242003,80.83617629353638,79.60561816378188,78.05947484936598
2028,59.6900015382503,59.23008173008995,64.65365175610455,65.74843567509845
623,47.098517097597,47.52854459117232,45.5612553807717,46.1444260174427
1325,66.1141885253403,64.6339580938325,68.01180263881587,67.5979855568504
10079,38.132431093485,38.28411118129906,33.3952626204911,33.39414624850235
3072,92.3042532580123,93.37992586073673,83.42592958938565,83.0799224577687
8253,55.5025875190441,56.10940398722608,58.74832924872759,57.95006358400053
6937,82.927833295244,81.00992896719661,80.50078764372934,79.81969142187529
3105,79.5747827844763,75.79751088271956,81.34456000059544,81.12943725483603
10049,100.501859225114,98.9853309940929,97.50327189136405,97.0482274436173
3298,76.6836610966416,77.21654136386579,74.29696392446759,75.27752490171281
5655,56.4422419739878,55.53919394622958,57.57841317076193,57.06510365247607
6822,72.0186793629347,71.49940605679011,67.7256560100688,69.13481201645448
5402,101.413059484101,99.48620244099877,99.6741468428899,100.04729314319877
2730,88.7656565866881,88.80454873867919,86.43203831759072,86.22939131033775
12170,70.7843277927791,71.68033613759401,72.87725078462462,72.26784410437233
8264,51.9501760103691,52.09322853781643,51.8950802613735,51.1457233208331
8909,87.9570326034258,94.94994526042919,91.97278632876716,92.77420858462767
6484,65.6431196734923,65.31876963269096,70.79757886611655,70.11960912545703
10581,78.8750657610526,78.52510688649087,81.35408458031598,81.44465222419478
1315,89.4275795674699,87.68715071663148,85.76916674832528,85.23978289013905
9891,84.0329145238139,83.4387951101324,86.95033607022674,85.67902304379152
550,69.552576948808,66.54953222696983,69.85077397943137,69.90168272124049
5776,90.1598197109918,88.3209959781365,89.75645487436441,89.74897499056772
10993,56.22035273812,63.095556817766834,69.52975129953045,69.84755701128972
11053,61.2682583494624,69.01311391319643,74.92559758297192,75.57074110863698
5304,104.664946963538,105.93858055996705,98.85172044299908,98.6726625270727
1555,96.0479829424771,94.69086843390701,93.78383803805824,94.59924802895068
9723,43.5519354023658,45.44693451844542,44.66516312591973,45.14697270021145
11440,98.3670697593815,95.88932669226736,94.54353347247748,94.66344730688263
8077,50.4211423987692,45.568926281984325,42.27892224421863,43.16802739827665
4311,47.4750129450288,44.85722374052355,47.573170540882984,46.6843494600422
11463,95.787446706641,97.65915245752888,102.4690209313518,102.78926574966056
5911,89.6765444836321,89.47196552152552,87.53414362649728,88.3735606254628
3531,56.0906036170843,53.82287935847894,53.58315364388819,53.35940766876104
3231,102.064760006668,98.06203555405565,96.69778026292617,97.1880566961014
4223,71.0696436954425,74.11822591749728,76.60848594231706,77.70891595133446
6573,120.049028678633,119.26770550719277,104.5972287543546,104.24089699852141
2597,88.8624280881469,88.04809163510149,85.99483515223011,85.08819708363319
3786,101.546669785109,97.37899283314148,103.55862259172098,104.71093508064507
5113,66.1331798745822,62.53431009783715,65.08592897419298,66.59414062820326
9180,84.191312099012,82.77987431020341,81.6177462372228,81.38710635152677
2095,72.0258205805012,71.50920682488356,74.89527427373231,76.28355714240445
2364,85.9728855083995,88.24259787860885,98.41852958858453,98.79834275926498
1986,95.8146866118259,94.637831069588,95.66533399934814,96.34722107930668
9204,71.680527171114,75.60004954434487,74.80092031473309,74.78249246822236
4567,78.2381022077523,78.49232997429168,79.0128743938749,79.45533328735894
5814,98.5850192458802,97.62826013771073,97.05554821756157,97.35651143202006
6279,75.6133799609259,77.38398277081295,79.35645600000899,79.70063345646088
10877,87.8406548418645,90.72566181847493,88.76373767216955,88.33458779772502
2019,100.867222953614,99.50991462387978,93.00860332676773,93.9444886301668
2751,91.8865540966476,89.57942772223396,98.01356984022338,97.91896038236257
881,68.7184759428917,70.02930965400341,73.93843980388853,73.21005171150375
11296,82.7863552327026,84.14792060441285,83.63304763851406,83.06569048317499
9508,31.3349984203718,33.26466622436954,20.105340196155762,19.507367356479904
12098,93.8205425878742,89.44133524168873,94.57611403528831,93.3531505516122
9297,62.8740015973466,63.72993878327443,73.58742392446709,74.06534308026687
12014,80.6934973914534,79.20057446417647,84.23097374497736,82.64073949316582
6312,76.462325054461,75.59995476532099,75.82184768082764,76.3934778216136
5240,79.5312603007405,75.03016228706755,81.09997397549054,80.59714703917064
11831,75.752311719619,75.95600212208141,73.45943738829781,73.39649322224534
11592,61.4417627538446,64.30847897063356,67.54307778427544,66.15023670770108
7200,71.6215851067436,71.92211105983176,78.5190986626016,79.3875822796391
4071,99.5652732023107,98.29692288765678,96.62853136585373,96.77952003738494
10627,50.3023987349478,50.704283477374624,50.61764319347873,51.0590352353953
5420,67.5934805504149,66.21831909976557,71.87690483778891,72.46261555831381
1253,81.5044440785868,91.53808921490425,97.99344215769703,99.3850081515817
11494,69.6120805554121,71.00383965134111,71.97932027997723,72.52694107864511
9436,52.1931717115099,50.104021435042185,53.82033535703256,52.60696627811524
2052,77.6939235478939,76.34149857910876,82.2614117824725,83.34067072012351
6873,57.3379780888519,57.472337355996345,65.83134658949082,64.86574835457725
8973,45.4683603307865,47.29497297245885,48.05505801176904,46.8215381061724
11468,48.7391428989724,52.03390695609916,55.690796471714776,56.24137788028031
2102,84.6702574176436,82.53858874574871,84.97367740009113,86.43176041705885
3929,78.990464483288,77.99292522769638,80.16371636599064,79.61581503409445
5747,45.7212833533347,43.90298124081073,39.9424550328944,39.97358490017871
11106,58.906230432713,56.59979667158596,59.382681783641075,57.77146930451556
5197,93.738142651438,93.73083340330291,96.64285378236333,95.88714458509878
11365,107.342933189521,106.26547341152717,101.44584041349368,101.2234177460997
2807,40.1263659343764,38.926320962486756,38.43845133320635,38.92186560818084
12266,81.3031842816447,79.39294092664878,82.99260721304672,82.82387631525137
8101,44.7871747097633,42.148203567754905,31.876839651428845,32.94152529676978
1216,92.3106359515893,90.00035765848706,92.60268929825992,93.76056656052981
2802,98.7436237611005,96.58340396631642,104.49942394390337,104.80443142557817
1029,58.0799772548422,60.322013605031245,65.77957794078492,65.96591091827634
8134,86.339569799382,85.62645540083089,87.00197190933353,85.31942921576604
5950,67.7096673923915,69.17706703529998,73.52504106952982,74.64324367411211
415,51.4474237046885,51.62451770224933,48.94554260511621,50.92815569335846
1820,44.8288131077304,44.829080963818065,39.7772599784758,39.80481220702234
4569,98.8998428320569,96.14722024517292,92.04002663126415,92.42157380666924
6445,60.4724142996336,59.8991640587421,64.89065162442763,64.0387858549858
11927,78.7314959407006,77.43003847778222,78.91904942284528,79.44907851692108
9826,38.7475759867677,37.867815916341236,33.32283779073351,31.866325487068593
7562,69.7073758549086,68.3023224403969,70.77133062504222,71.1322319543284
7572,76.8419773275036,80.65812946497321,77.65434443582166,78.01222077901832
10829,85.4324201135669,86.03332578329194,82.37022463205564,81.63734044325349
9318,82.4681409949426,88.85451048449455,89.65258039440614,90.23638095067793
4282,78.3027076387979,77.88795538633494,75.15555481256844,73.99490630471712
4397,50.9997923155147,46.81665691019846,46.38906542639886,45.99771536601713
6627,62.732054383086,62.92714668925641,69.8678546826231,70.01297274941237
10847,65.7662094971585,65.16586081245386,72.64153427487675,72.05600492439828
5073,60.394540672745,59.91367850919109,65.4352193871879,66.68560153652345
12212,41.8235000213246,41.55523027164704,36.53767356383996,36.199123963948864
1073,59.3415859994733,62.454364155820535,63.006398565812496,63.45421456087081
79,64.2330714983041,60.09228983262409,65.83918344928992,65.76763646117445
8523,83.2402288418726,81.09498752896232,86.52026951200749,87.18665561994442
1406,42.9090075221804,42.484749598732314,41.019368523167344,41.256233996520336
5469,92.5253287430374,92.76799142635541,91.72700756793108,92.53161807300523
3871,54.2033631510136,50.4335489912495,50.83107718620439,49.95915439012799
10069,63.5613637962617,61.48676873512942,63.11407329275331,62.89441080878771
4909,55.646043847046,56.60510667437979,60.86551257586703,61.26571142052819
5213,38.9295407468699,41.17159800895951,37.61855236225974,37.18685210272554
9497,53.8836087163333,55.07784133030522,54.451827117865825,53.595899065034814
7596,85.0539963524878,88.18202184896452,87.01190701277322,87.47070278230387
4675,102.058363634174,101.12667078688631,106.21791109113545,107.13421201014137
8069,97.0580129346399,96.14252052082017,95.63180570516093,96.31268295974053
10139,39.9050468128237,41.52896692497117,38.69916122456267,39.02844642534876
4173,47.6934979748918,45.51176082022474,46.76622754699785,47.6795054296623
1034,100.422361860905,101.51021456565792,99.41098706978573,99.48936083752244
9755,92.5275039482473,93.75076944285469,99.08066803414901,99.57097674612771
3258,49.7672414534009,54.46920361198462,58.078389831208085,58.86341313199057
12364,79.3122090644867,75.16846562101234,75.56042294376803,76.04464213234144
7691,37.2699828171875,36.59022892872044,30.546417520286177,29.237920136571688
2524,38.1646258528322,42.916756991076326,44.078877137264776,45.506120755979396
9545,52.5414657724579,54.309663785962144,51.77880708392352,51.19939662604668
4237,82.8012327119373,82.92573992821458,85.19822064455201,86.37111081326259
5603,62.1177484216457,56.44022195179478,61.22168228794232,60.30691241868692
7175,58.3881435436193,58.43215576420503,63.807733812758435,64.56126411453545
12124,87.7330952668119,87.61602429786281,87.15652272094474,86.1310322927676
11114,88.8237523929252,93.17280584345218,90.83011846864737,89.22601740628681
3013,109.188176106513,108.72762734532711,104.89019243463053,104.14760694902282
7527,47.8589626303771,48.80135578193956,49.02259270591876,49.28835199489788
970,85.022336687864,81.9417740199561,91.36962747612856,91.06812971526335
11318,101.710024702078,102.72610787080303,98.5419590747988,98.02533734468682
3475,91.845820308568,91.70415763459816,92.24770759702629,91.74508671370324
2093,95.9368830596642,96.15839353007163,99.55384793195371,100.85357063396316
8479,43.9902616130266,43.59799041356174,46.56150131413042,47.11559277481058
7427,95.9947808590305,96.59799504410954,90.48445650811789,89.97967994011253
3516,47.9773188533158,47.01008413351839,44.60628167444025,44.39549638505889
1544,107.895277368245,107.36660776763172,105.02559054231774,105.88266203723481
7438,89.9701229277825,91.27680412762537,83.2145335852341,82.83638416537326
1159,41.7170309792145,44.709728501699466,46.8156246023066,47.86530851353211
209,44.062482152588,43.87011661074989,41.68530674636643,42.513663798220136
6130,65.8254935979795,62.64635152998367,67.6025979247843,67.09656779944191
1896,78.8834540141424,76.53760901518861,83.92250879908211,84.08694078485598
6990,98.413170121629,95.49131642365013,93.59562282705538,93.13104744710574
5798,53.9303744832896,52.462047585411284,50.232118595071526,50.49809613622767
4090,53.8117878162885,51.59116979611975,49.666550177219065,50.07912386212604
4301,53.1113115124605,52.19003727929877,51.64374889957591,50.644426096274515
6020,45.5158687606391,43.44104878375091,41.91697348308124,40.90049927735902
8945,87.4383086088676,83.79658184002014,82.69281018748703,83.78306418292516
7464,87.6659643020674,87.55765055753118,91.05115152382282,90.81330393452583
128,59.041934732992,57.15803730314985,56.92493323078222,57.24080115225263
307,53.8695873404179,54.000929727160596,53.063401616163176,54.39252642996291
4729,75.1578186558156,74.87745906882284,79.18997466052114,78.34528404206287
2756,71.0624489877889,71.55541149713264,69.74296579426388,69.78545002916974
6708,96.3906254885301,99.62290572755676,97.91246644451655,98.40154233340911
8529,69.4865563894083,67.1141282968984,75.65431626060303,76.33169318150533
1074,42.7608339205893,45.01299432431801,44.66962188511267,45.26089704771459
9384,76.6265438403793,74.72229988392941,74.77924129787979,75.83188027216795
7506,54.9299399463988,54.25659695210336,52.39073006366398,52.50101032463556
8834,68.2461662770167,75.16246711583427,81.64680297157163,82.00243951088135
11794,86.9041922722109,88.57237249596345,93.3666171076338,92.99189385875445
9631,67.1018842506334,69.56693133869081,67.2002925698853,67.09439196334881
9925,57.1782824893651,57.083302020794825,58.702092071886476,57.72349984246614
5312,75.847920225944,75.69934079808145,80.92032789219539,80.82352591269057
12217,98.5505105842056,94.99150393780863,97.61812869240028,96.98562049651775
3956,40.1614375826163,38.07968938387134,33.337829853482354,33.07232475622061
58,87.3956790646065,83.66407824221906,86.70527425365123,86.53733321960738
4634,47.7327018921875,44.8669404510206,44.42350364819737,45.39720897968493
3382,72.7782743209468,71.09614372857988,67.18660129305819,68.72192865857835
10354,83.8228594647982,80.5320334632797,84.92493152101301,83.70331663939771
9069,58.2502400275447,56.55183368447975,64.91516104901632,64.11186223659581
3095,90.5392291734018,87.25158920773075,86.32381337756323,86.08122617926767
255,69.7152979519237,70.1010234730085,69.70621034874034,70.61742422406417
7222,51.6116505829275,50.51617085509422,53.89911729164781,54.97665884802484
8904,85.267710390965,89.58426701658301,92.18620179889349,92.87843785068856
10299,62.9868245702611,61.357846691901074,62.6550885120089,61.14293783477535
3322,77.9974663710275,79.08300184947194,80.25613334599953,81.37623078798299
6170,99.078254396965,96.40749846580452,94.37087136830998,93.9928887837151
7293,88.1660192110191,85.79822933426513,86.39509392429711,85.17062724401251
3479,61.2373903466594,62.65656792479379,66.90318016394954,66.41059415567918
10322,80.7071254853986,77.8631026142149,80.7940086222949,79.39042689956761
5047,95.9591952971087,94.63312051346541,96.32385733760047,97.37410028853549
11680,50.2815618304833,51.968084320570085,48.705710655405746,47.85279221708254
4706,90.4583933359032,90.36521889604067,85.59486631032232,84.60260855176523
1573,56.5087094199316,57.90955398792522,59.697395490522595,60.746064091969515
12329,87.0646446705225,88.01024265144814,96.2900924693512,96.4227044243022
1289,60.3217674295833,58.09626827676374,64.39592302710315,63.879351875329235
1292,116.386686764811,113.20256485771331,103.81748845003011,103.09957650224817
1967,56.6799032409497,55.47055618281052,59.36395929191587,60.09719505036185
8936,85.2484232320248,86.1737252653997,81.67747703688,82.82525318885303
316,62.8536671254684,59.67314968754616,65.68768232497666,66.99716605362448
3198,48.2355794925272,49.62134418505339,49.649959228287074,50.13873560668719
9295,50.3749590087332,53.777208901180316,56.87814336521721,57.455917068857275
7233,48.5083160449495,50.67275786165097,55.06778321331736,56.22710192607394
3191,84.057493130797,84.41090205106994,82.5490211431607,82.88590035328991
3160,78.4430151562121,77.35618583441664,80.88942649664133,80.96881026856875
9216,67.8526417388636,68.08473916554627,66.9928253455211,67.07924049835094
11406,55.3826373935103,54.871986820094016,57.45250385997338,57.61448469888694
8655,62.4576433252131,64.65750367621463,70.54538541638303,69.93275009802949
8389,87.2558819963911,89.81804139977632,87.87806155242055,87.68636551825432
6577,67.2100667310919,65.40403138252938,72.35152088148106,72.20432476058761
761,84.052138362932,82.86923085044155,86.5002607029342,87.75114273105021
9465,85.6892162954783,87.57476741202895,81.24595603714927,80.13461072406619
3844,78.8510459819409,78.41866142922144,78.6271525244278,77.51433785560869
923,91.3022992320662,93.15592096619191,94.48068481960163,93.92987952780652
5180,52.4608356724593,54.123498982211416,55.16004943236484,54.544909031781685
793,46.7618142266009,46.52317794114632,52.5761731086119,54.17615252219423
2293,82.1530236665948,80.3489154394388,79.80367337596414,79.72702335730457
6230,90.2998343543237,89.4887346300552,86.55978806905613,86.56468984885316
3544,59.4593745022316,56.85750721454601,57.39980448219691,57.28290040321201
5732,88.4552116162267,89.58763563531323,91.24483733024597,90.93570868998825
2864,72.7417564843283,73.61878728398686,70.39157233959185,71.02134480013831
7042,37.6993509412336,39.52319677452062,33.77411030383604,33.94662375636074
11166,69.575552794307,77.46341814389281,81.9894722192646,80.72115854586048
8881,68.0749014957298,75.27671844127488,81.68865850941744,82.30788152818661
3520,57.5953197453092,55.63193908818598,59.45683143328836,59.227542763468705
8605,79.1716974281341,86.82101901461922,90.7945878081909,89.75722078737738
3925,91.0825418264747,87.0106771265562,89.42574312530212,88.76118966077968
10961,104.599617495289,105.81273717247869,102.44068457718727,102.39697649488664
5104,114.130351922608,111.78636144365028,109.80198429579843,111.23584362588156
569,112.522348382013,106.90040705460271,108.93597839703389,108.91583039504087
4683,49.1042543044205,50.523457420008015,57.59965865706963,58.78757655389029
5749,48.3742048670966,45.59053443059013,47.66852616160307,47.67820592638111
2676,29.5316746855698,31.742538902593203,17.458738297490598,17.285046723915116
99,78.6400363338465,76.20796780699243,79.45500348953153,79.46113244426726
1131,75.4364182495894,83.88139320885236,86.96408546913219,87.68505676462712
6122,87.9931813626937,86.7204251218962,84.96244351133724,84.39629020411405
3570,90.5373177745174,87.66860230455936,85.40242314946312,85.2721319962335
9962,82.9871036019978,81.70252531048125,82.86416634324026,81.98388337481776
4755,91.7319390448847,91.51102256752735,91.73270492122137,91.0923303570554
7899,80.3326601713909,78.77458191870656,76.59783389086024,76.25765702686078
7416,81.79695850583,83.3736438981581,86.07798112732695,85.58383153855186
5692,83.2139493049149,81.83707174582818,82.22466663311889,81.7840954025902
5290,77.044263734748,77.63856011239398,77.23654728047337,77.14474498178208
10289,48.2619985333009,45.889541989673305,49.423782178182535,47.932653669587694
8414,76.8601921593872,78.87431824808176,81.83824533252718,81.83986823436192
8631,69.7951868610815,70.79053198149879,81.24232376851798,80.43629560686634
6240,89.6532521438352,86.40130899543894,90.72715950665393,90.80279422514161
1644,67.2993081197665,70.91519195091439,70.38810724002798,71.83272334217429
827,49.1990364765539,53.09438916785721,59.340201066384935,61.06577994585416
10440,98.6078941144134,96.27213628754178,93.94964655311183,93.10963091773522
6242,101.181117962771,99.54729844490625,98.12879273293727,98.12050073308967
8850,94.7356210461849,97.62416816122074,92.87573822214665,93.3155778700235
9151,67.6895001419776,75.40380983303316,82.07052083871756,81.76978402911857
3461,76.0185872708689,73.75463961525116,75.8923399111761,75.25477097455007
2641,53.9651022592161,54.66620090180526,54.82155583142108,54.2174672389325
12119,57.0313304458393,54.93713432557337,57.177101390252865,56.202271240549294
6839,69.3123335489471,64.38415457297363,71.95826830519871,70.71509568565591
643,96.5404274744884,97.03151975345511,96.33252015048852,96.88580884307123
8341,101.951810734392,99.4345985208128,99.20340956090956,98.66897988675021
6113,64.1485493077602,63.09559720047227,63.99216931183086,63.40431261799279
239,102.576076952441,102.86764967975309,99.76780622642606,100.64227994557461
11112,84.0867417148642,83.55620321096295,84.72727260336151,83.12838256863199
7080,62.9093298576225,61.34024244604081,65.63524470029107,65.86991261354717
8951,63.6919065888668,64.5557509658136,61.336594835982496,62.56624861068815
11469,56.050354711238,59.55341317163226,61.594430517746126,62.09076753499369
2804,84.6803157190768,80.92187535799484,83.19167978082953,83.43671856110598
946,63.3498295757492,65.39327212572384,70.40934527619478,70.09953111979814
10614,44.6786573389532,43.59639262980577,46.080507017709735,46.49689540407928
10024,86.620032577375,87.52596013198871,84.04099813648979,83.58857156279157
286,100.228525406369,99.94482724246542,99.32306107138838,100.34991133072492
1633,49.2518158622082,48.894795102811344,48.248053240527724,49.758551673551324
3081,56.9604072374544,59.19889345393619,60.667314802828464,60.44149436082773
9236,55.5687156711281,60.577456630137306,67.35110954446107,67.48981868386875
9442,90.0708266930773,90.9501408030578,90.25306573706655,89.03109279610146
11167,56.0540943649799,59.080890519086125,63.603537615611856,62.296063230994264
1365,115.693269392478,114.06320180960812,105.32195142245102,104.97269098261825
5789,80.2739612259026,79.86251045343522,78.34228485060784,78.46862229242663
11132,40.0944598910552,41.85590309677643,40.13595052907381,38.794538568219764
10698,121.663309404688,121.41182240958442,114.3779269927229,112.86617624699522
5790,96.8683184522183,96.42128286176305,93.93956613807637,94.08271859944364
6595,92.9853655721309,92.63093608100299,90.55516170166935,90.46630709908698
12224,46.1572347932817,46.71996731332726,46.09144026094647,45.77187477646851
3329,54.7247567531918,55.78481664013669,60.31747593653172,61.55679813141717
6986,89.897470710199,88.38660225973837,84.88827766816259,84.44777968968276
6516,82.904054422967,87.96884268384449,87.3613299830285,86.83961826359712
6593,65.5663810450315,66.58536055314781,71.90609961538249,71.8762921380054
5198,93.8559867814436,89.61081908493813,92.0972272152662,91.38382728017734
11223,95.2316476581723,94.39955376342012,104.24457284979248,103.25663749551325
4036,83.6869555850076,83.75664366147981,88.41513779765863,88.41354329644548
8294,85.0034327897016,84.13832466389513,88.40482641278237,87.61523417803448
2243,100.877079088195,97.66227259903,99.7011904063708,99.33397989307525
4862,80.8985862418158,83.47673742893899,82.87764232382581,82.86516036176647
2519,107.061202075106,107.9826736873257,113.08795782711216,114.30149731300719
10210,33.7213535172906,33.919071580225754,20.299508753366744,21.15221249914623
6537,123.22970800978,122.61716661858617,106.46678719848738,105.88961861343944
11282,105.6504381284,106.84485054019062,105.42124522237471,104.71160436209459
10568,63.1411640265278,62.336325129838734,69.16387745914962,69.20726300033095
4399,69.0129783980044,66.02902207135115,62.59177025572234,62.14086766840785
2814,88.1873144700579,88.85905263651561,89.27995228945892,89.60314133673785
5772,42.0576542031968,41.512640267314744,40.99608273978169,41.18152556762482
6087,77.9977982602734,78.34583918217221,82.78515832198754,82.05282323233098
12374,74.7741185929267,71.87577240786281,70.64191075408358,71.16487755557557
2490,62.7637076535705,60.288487572605604,65.68878470149147,66.79528725652574
3292,83.1312023919975,82.5080681046194,84.6090793100319,85.46260552507022
4247,73.1217897651583,74.19049073420915,80.32960666547473,81.49440860333618
11210,109.316812525692,107.10565544391628,110.15794199610062,109.08521800038409
12237,46.7231504645361,47.75826890035987,53.001823861371975,52.70540411524473
2690,63.0690562701739,60.39716493003394,64.11931265292029,63.78223822989696
82,92.8413641034387,87.64202671732001,88.43707811384041,88.3275995175087
4111,44.4742693096998,45.6074183487766,44.237211147859234,44.82441175972383
6638,51.938094971432,56.01215568186123,61.55273984189288,61.822517936300414
2621,83.3444556127439,83.3895103849513,85.59959000356467,84.95757050098939
1731,106.518996043711,104.80028788747542,104.87444815355103,104.17983597915793
9093,41.2388836943605,42.57515928031413,40.81676962472192,40.32597716407065
3144,136.377952854032,127.93043754952062,118.09660645818867,117.97392127833075
12000,60.2461223772917,58.86153942931914,60.69155704263364,59.008636251715984
10676,99.4462248662109,100.7551433531043,100.02147638461422,98.33220725880312
