,etp
12011,92.0128941500326
10520,68.4119383752209
303,69.3383966888874
103,46.3390506703982
8833,97.7014263072338
11253,94.9685838073125
7415,112.757833108914
11752,46.1731708878487
758,93.0720563658346
1121,45.7865533709544
9636,100.11155701362
9643,60.605121455567
12111,72.8517223291704
642,36.0799343137163
7109,36.5463699727524
9727,49.8794324995072
7700,68.4861677295419
9515,110.666558013579
1804,51.4446516841539
6113,48.2483184536169
7093,98.2436128521403
8207,89.1807270099942
8692,49.3433974716769
3439,56.3297774695732
1883,93.2657546813707
9864,107.271758583265
3963,89.3108722902467
12183,63.0977729911485
10472,62.5638848774217
11157,75.1452501645283
5772,109.593852773229
4496,75.997615294598
10969,94.2674102377914
5929,98.9128095509482
11100,114.096426355449
3583,48.7920970296774
2930,86.5849385348277
2407,55.3532830107505
7527,92.8784966333592
8198,87.4077634714038
8380,47.8113223714384
1933,94.4595388480351
3028,51.4446516841539
3903,74.8240463151364
4280,74.4856697449605
8904,92.4681735189989
7202,86.8063493036671
3735,83.1758897624854
1178,91.5012804819754
7301,33.9873857210845
5355,84.8127876022466
6809,38.1283811341769
10635,69.1390234186671
121,91.8469605126928
1540,45.9656674584969
8169,68.3919341686013
8137,97.4793979169914
7107,65.7581444453558
1477,79.2032746269744
11055,67.3926589148391
4471,52.4677158269629
4843,49.0201200468331
7120,48.30129462858
6990,30.0570938185877
4429,101.631130538569
10508,60.2241194180069
9429,82.9424109213322
6248,58.1173255801104
5477,44.7739243950908
10971,70.7073681432736
7843,45.9012999748975
10013,41.9214496957689
4243,48.7457103368113
5002,79.0743118658277
7505,53.8593217373614
1973,32.6573437982185
6464,72.0033926550422
5811,75.4269239162431
4704,112.079997138788
588,108.205877397191
8024,61.2690252837383
2157,83.854986406836
3347,97.7536669290031
7679,98.2571379628156
8092,56.1570089306217
7185,74.2502180807411
2294,108.63862133039
5289,72.8362803002045
10913,39.0690240461405
2450,89.3451718040272
767,105.490808060766
559,43.8036494275054
2328,105.570351855846
4124,54.0449083370443
1458,36.0799343137163
8556,119.452382041735
3631,53.9441129871711
2362,85.1745538544936
150,43.9092015183654
6974,86.4170896871284
9174,39.7729488428198
1333,93.352358349123
3399,68.4405822294184
7391,98.5387277724506
10581,94.4097599457744
4036,52.7663442980863
3817,97.1886481135101
516,106.020002581859
12124,53.5846242002131
3979,58.4053660958917
1406,93.696161831363
2165,47.8694843194002
6349,87.9262173487081
684,94.2225768564942
4331,95.8506797990325
8831,100.632838709639
901,89.0728627835339
12157,87.722118563268
9736,55.0997579228085
9968,59.0471132760487
4029,69.9670466567165
5519,111.608603095419
5680,56.5490897994838
9983,103.759345903737
2037,91.4932406009541
8127,74.7637450606514
10540,51.3571789166574
6549,76.5085341767715
9841,94.4781924784558
2346,49.6548913558624
1216,56.7828189950012
12067,48.3639506448183
6767,97.168344205287
11153,50.2413530150603
389,51.6944465877219
7546,100.267531880304
6180,109.4546598068
10897,80.5994246495201
4493,38.2269206079648
3980,62.2123094699788
4778,95.3155661990835
1108,60.1560482330953
11750,86.987507014713
8293,89.954943208371
1654,95.8653661260493
9715,56.8273073343905
1924,54.780865515868
9584,69.2572335216235
3418,97.1788284314671
1437,72.4780400352104
8888,68.4119383752209
2335,59.7506396089848
11302,85.3100653182215
3737,43.9039175584594
4150,94.9987759053081
8328,113.853833470971
10812,106.682126907538
4920,91.1478981774155
645,101.690803800644
10231,45.0645102094019
871,56.6463998005612
5746,85.778860045618
8138,90.5024185629768
2344,46.2230265885688
4030,87.3860889325789
12182,91.4959959253432
2463,57.160874070704
370,78.7244090001062
6593,34.0916983071182
8664,95.405535704697
6277,104.056829603192
11361,76.8474354594872
2122,86.4856910508862
9709,91.4375906476233
10280,54.4537491388002
9175,45.0142166300261
3824,56.700405082112
239,104.755522587906
5029,82.4592286459839
7787,95.2022025869645
6099,62.7883304866368
8927,104.256119362153
7934,97.3101999507736
11908,51.4668521097966
2639,104.372825634838
5054,81.7858774836283
3978,53.7192990543544
6640,46.005648246991
7106,88.1225868331931
