"","station","month","prec","temp","etp","etr","def","exc","wb"
"415","-49_-18.25",7,7.20941176470588,20.4596584440228,61.4355109489345,22.5962128531393,38.8392980957952,0,-38.8392980957952
"416","-49_-18.25",8,14.5841176470588,22.7131024667932,84.7075661876285,25.3570917685052,59.3504744191233,0,-59.3504744191233
"417","-49_-18.25",9,50.1085294117647,25.5192745098039,119.112379707344,55.3924339484526,63.7199457588919,0,-63.7199457588919
"418","-49_-18.25",10,106.464117647059,26.2475332068311,139.412792560077,107.95661257085,31.4561799892268,0,-31.4561799892268
"419","-49_-18.25",11,181.263823529412,25.2012941176471,125.166648102953,125.166648102953,0,0,0
"420","-49_-18.25",12,253.618235294118,24.4347628083491,121.607387695747,121.607387695747,0,91.932438429084,91.932438429084
"421","-49_-18",1,256.802647058824,24.2375332068311,115.33229699798,115.33229699798,0,141.470350060843,141.470350060843
"422","-49_-18",2,178.969705882353,24.2888749637786,106.138736109768,106.138736109768,0,72.8309697725852,72.8309697725852
"423","-49_-18",3,204.049117647059,24.0246774193548,110.171159907313,110.171159907313,0,93.8779577397459,93.8779577397459
"424","-49_-18",4,74.3870588235294,23.1480098039216,91.7361071407881,90.314543607531,1.4215635332571,0,-1.4215635332571
"425","-49_-18",5,32.0176470588235,21.2029791271347,70.7377155462538,59.0087223946784,11.7289931515754,0,-11.7289931515754
"426","-49_-18",6,12.4176470588235,20.0547549019608,56.5780279628242,32.7954735051392,23.7825544576851,0,-23.7825544576851
"427","-49_-18",7,7.20941176470588,20.4596584440228,61.5253405845222,22.5915258934549,38.9338146910673,0,-38.9338146910673
"428","-49_-18",8,14.5841176470588,22.7131024667932,84.7999475149473,25.3405010433504,59.4594464715969,0,-59.4594464715969
"429","-49_-18",9,50.1085294117647,25.5192745098039,119.166211438777,55.3774918237277,63.7887196150496,0,-63.7887196150496
"430","-49_-18",10,106.464117647059,26.2475332068311,139.384569471064,107.949710673093,31.4348587979715,0,-31.4348587979715
"431","-49_-18",11,181.263823529412,25.2012941176471,125.068258810005,125.068258810005,0,0,0
"432","-49_-18",12,253.618235294118,24.4347628083491,121.467096611577,121.467096611577,0,92.1572638727372,92.1572638727372
"433","-49_-17.75",1,262.569411764706,23.4570398481973,106.531774123561,106.531774123561,0,156.037637641145,156.037637641145
"434","-49_-17.75",2,185.323823529412,23.4664876122863,97.583936117841,97.583936117841,0,87.7398874115708,87.7398874115708
"435","-49_-17.75",3,215.59,23.2526660341556,101.975468117308,101.975468117308,0,113.614531882692,113.614531882692
"436","-49_-17.75",4,81.3761764705882,22.4474215686275,85.8210813949719,85.7237430215669,0.0973383734050657,0,-0.0973383734050657
"437","-49_-17.75",5,30.1655882352941,20.6782352941176,68.0091307303362,60.3025900872856,7.70654064305055,0,-7.70654064305055
"438","-49_-17.75",6,10.4458823529412,19.6807843137255,55.7512412926867,34.3141979550328,21.4370433376539,0,-21.4370433376539
"439","-49_-17.75",7,6.22294117647059,20.2189184060721,61.6410187506221,23.9420087093301,37.6990100412919,0,-37.6990100412919
"440","-49_-17.75",8,15.2485294117647,22.6084819734345,85.4693784669903,27.3204736882062,58.1489047787841,0,-58.1489047787841
"441","-49_-17.75",9,53.2194117647059,25.3449803921569,117.541036535381,58.8439565382437,58.6970799971375,0,-58.6970799971375
"442","-49_-17.75",10,114.147352941176,25.7997533206831,133.091055518335,115.222765417828,17.8682901005066,0,-17.8682901005066
"443","-49_-17.75",11,195.596176470588,24.484931372549,116.227899109642,116.227899109642,0,0,0
"444","-49_-17.75",12,262.106176470588,23.6597912713472,112.242402750889,112.242402750889,0,134.388198016092,134.388198016092
"445","-49_-17.5",1,262.569411764706,23.4570398481973,106.403284409913,106.403284409913,0,156.166127354793,156.166127354793
"446","-49_-17.5",2,185.323823529412,23.4664876122863,97.4936352254901,97.4936352254901,0,87.8301883039216,87.8301883039216
"447","-49_-17.5",3,215.59,23.2526660341556,101.929293734561,101.929293734561,0,113.660706265439,113.660706265439
"448","-49_-17.5",4,81.3761764705882,22.4474215686275,85.8378989678108,85.7398280866376,0.0980708811731716,0,-0.0980708811731716
"449","-49_-17.5",5,30.1655882352941,20.6782352941176,68.0664868586367,60.3350822246662,7.73140463397049,0,-7.73140463397049
"450","-49_-17.5",6,10.4458823529412,19.6807843137255,55.8265246257736,34.3278188057277,21.498705820046,0,-21.498705820046
"451","-49_-17.5",7,6.22294117647059,20.2189184060721,61.7303301344425,23.93687512589,37.7934550085525,0,-37.7934550085525
"452","-49_-17.5",8,15.2485294117647,22.6084819734345,85.5618346749667,27.3026145904832,58.2592200844836,0,-58.2592200844836
"453","-49_-17.5",9,53.2194117647059,25.3449803921569,117.593808968603,58.8286342865614,58.7651746820419,0,-58.7651746820419
"454","-49_-17.5",10,114.147352941176,25.7997533206831,133.064252988239,115.217266918319,17.8469860699198,0,-17.8469860699198
"455","-49_-17.5",11,195.596176470588,24.484931372549,116.136926866408,116.136926866408,0,0,0
"456","-49_-17.5",12,262.106176470588,23.6597912713472,112.113411367531,112.113411367531,0,134.589777021894,134.589777021894
"457","-49_-17.25",1,267.838823529412,22.6560626185958,99.1213246103003,99.1213246103003,0,168.717498919112,168.717498919112
"458","-49_-17.25",2,195.420882352941,22.6756244566792,90.947844168038,90.947844168038,0,104.473038184903,104.473038184903
"459","-49_-17.25",3,222.674411764706,22.5199051233397,95.8300872070425,95.8300872070425,0,126.844324557663,126.844324557663
"460","-49_-17.25",4,95.6547058823529,21.7355098039216,81.1898712892407,81.1898712892407,0,14.4648345931122,14.4648345931122
"461","-49_-17.25",5,28.8641176470588,20.0226755218216,65.3185147979414,59.4127879947101,5.90572680323132,0,-5.90572680323132
"462","-49_-17.25",6,9.11941176470588,19.0412254901961,53.933235856267,34.2040952996612,19.7291405566058,0,-19.7291405566058
"463","-49_-17.25",7,5.59970588235294,19.4818026565465,58.7532880129557,23.891999919703,34.8612880932527,0,-34.8612880932527
"464","-49_-17.25",8,17.7873529411765,21.8293643263757,80.3170666453054,29.9092564844205,50.4078101608849,0,-50.4078101608849
"465","-49_-17.25",9,53.1891176470588,24.601068627451,109.691187789682,59.2117146467917,50.4794731428901,0,-50.4794731428901
"466","-49_-17.25",10,125.074705882353,24.9278937381404,122.228799901319,122.228799901319,0,0,0
"467","-49_-17.25",11,211.187941176471,23.6179509803922,107.099042127757,107.099042127757,0,14.8646565668134,14.8646565668134
"468","-49_-17.25",12,270.997647058824,22.8502561669829,104.276686614408,104.276686614408,0,166.720960444415,166.720960444415
"469","-49_-17",1,267.838823529412,22.6560626185958,99.0022024058276,99.0022024058276,0,168.836621123584,168.836621123584
"470","-49_-17",2,195.420882352941,22.6756244566792,90.864013606035,90.864013606035,0,104.556868746906,104.556868746906
"471","-49_-17",3,222.674411764706,22.5199051233397,95.7868957283717,95.7868957283717,0,126.887516036334,126.887516036334
"472","-49_-17",4,95.6547058823529,21.7355098039216,81.2056882942624,81.2056882942624,0,14.4490175880906,14.4490175880906
"473","-49_-17",5,28.8641176470588,20.0226755218216,65.3731984460064,59.4507561332659,5.92244231274051,0,-5.92244231274051
"474","-49_-17",6,9.11941176470588,19.0412254901961,54.0054372643167,34.2223861052833,19.7830511590335,0,-19.7830511590335
"475","-49_-17",7,5.59970588235294,19.4818026565465,58.8376602247915,23.890766795878,34.9468934289135,0,-34.9468934289135
"476","-49_-17",8,17.7873529411765,21.8293643263757,80.4032617512117,29.8956708904284,50.5075908607833,0,-50.5075908607833
"477","-49_-17",9,53.1891176470588,24.601068627451,109.740120790235,59.1976947489475,50.5424260412873,0,-50.5424260412873
"478","-49_-17",10,125.074705882353,24.9278937381404,122.204309404202,122.204309404202,0,0,0
"479","-49_-17",11,211.187941176471,23.6179509803922,107.015559360185,107.015559360185,0,14.9452095029864,14.9452095029864
"480","-49_-17",12,270.997647058824,22.8502561669829,104.15728733547,104.15728733547,0,166.840359723354,166.840359723354
"481","-49_-16.75",1,256.785,21.9556831119545,93.286239020743,93.286239020743,0,163.498760979257,163.498760979257
"482","-49_-16.75",2,201.729705882353,22.0036456824109,85.9079865496833,85.9079865496833,0,115.82171933267,115.82171933267
"483","-49_-16.75",3,231.564705882353,21.9139184060721,91.3041443427299,91.3041443427299,0,140.260561539623,140.260561539623
"484","-49_-16.75",4,102.843823529412,21.163637254902,77.915620195538,77.915620195538,0,24.9282033338738,24.9282033338738
"485","-49_-16.75",5,26.9873529411765,19.5126565464896,63.5448594280626,57.6075971876509,5.93726224041179,0,-5.93726224041179
"486","-49_-16.75",6,9.06735294117647,18.4728823529412,52.2764346915042,33.4092111225361,18.867223568968,0,-18.867223568968
"487","-49_-16.75",7,5.16970588235294,18.8946489563567,56.7554675428863,23.3205015904652,33.4349659524211,0,-33.4349659524211
"488","-49_-16.75",8,14.1952941176471,21.2442125237192,77.0761279037739,26.745471381431,50.3306565223429,0,-50.3306565223429
"489","-49_-16.75",9,53.1147058823529,24.0838921568627,105.078741464434,58.924968199975,46.1537732644591,0,-46.1537732644591
"490","-49_-16.75",10,133.676764705882,24.2720303605313,115.216709184208,115.216709184208,0,0,0
"491","-49_-16.75",11,212.696764705882,22.9308431372549,100.816193100838,100.816193100838,0,38.8672894093661,38.8672894093661
"492","-49_-16.75",12,266.165,22.1476375711575,98.0851902512723,98.0851902512723,0,168.079809748728,168.079809748728
"493","-49_-16.5",1,256.785,21.9556831119545,93.1745122788729,93.1745122788729,0,163.610487721127,163.610487721127
"494","-49_-16.5",2,201.729705882353,22.0036456824109,85.8290979952405,85.8290979952405,0,115.900607887112,115.900607887112
"495","-49_-16.5",3,231.564705882353,21.9139184060721,91.2631759244514,91.2631759244514,0,140.301529957902,140.301529957902
"496","-49_-16.5",4,102.843823529412,21.163637254902,77.9307131269105,77.9307131269105,0,24.9131104025013,24.9131104025013
"497","-49_-16.5",5,26.9873529411765,19.5126565464896,63.5976785438055,57.6442332848613,5.95344525894412,0,-5.95344525894412
"498","-49_-16.5",6,9.06735294117647,18.4728823529412,52.3458300319603,33.4275842254825,18.9182458064778,0,-18.9182458064778
"499","-49_-16.5",7,5.16970588235294,18.8946489563567,56.8362649911805,23.3200210393134,33.5162439518671,0,-33.5162439518671
"500","-49_-16.5",8,14.1952941176471,21.2442125237192,77.1582062968189,26.7317577060178,50.4264485908011,0,-50.4264485908011
"501","-49_-16.5",9,53.1147058823529,24.0838921568627,105.125325094221,58.9123870939743,46.2129380002471,0,-46.2129380002471
"502","-49_-16.5",10,133.676764705882,24.2720303605313,115.193736676359,115.193736676359,0,0,0
