,Yobs,Yest,prec,et_obs,et_est,year,month
1321,99.0582779255795,92.60845388760106,320.44,99.0582779255795,92.60845388760106,2020,2
1322,105.05058446287,96.40269525993999,116.51,105.05058446287,96.40269525993999,2020,3
1323,87.3043932113886,79.9078445729616,61.33,87.3043932113886,79.9078445729616,2020,4
1324,57.2492511410337,57.943641843629464,16.67,57.2492511410337,57.943641843629464,2020,5
1325,67.1552577434115,61.75459784052682,1.49,67.1552577434115,61.75459784052682,2020,6
1326,76.6001468928973,69.12438110593077,0.36,76.6001468928973,69.12438110593077,2020,7
1327,98.7424925758015,89.58302510652216,0.66,98.7424925758015,89.58302510652216,2020,8
1328,163.073663231632,145.12591446110685,6.64,163.073663231632,145.12591446110685,2020,9
1329,178.309410249919,158.75943774349395,109.28,178.309410249919,158.75943774349395,2020,10
1330,135.360544006995,122.00691973587747,85.23,135.360544006995,122.00691973587747,2020,11
1331,142.864643419648,126.87796679368284,173.28,142.864643419648,126.87796679368284,2020,12
1332,140.837606455136,122.23954093425048,97.72,140.837606455136,122.23954093425048,2021,1
1333,112.04601489831,102.34305640696084,225.41,112.04601489831,102.34305640696084,2021,2
1334,104.461454256744,95.19984340551709,80.55,104.461454256744,95.19984340551709,2021,3
1335,93.1043626097362,83.21028388778609,36.62,93.1043626097362,83.21028388778609,2021,4
1336,89.6145478134114,77.30994200664189,8.98,89.6145478134114,77.30994200664189,2021,5
1337,73.9067660416652,68.54035356264187,8.11,73.9067660416652,68.54035356264187,2021,6
1338,61.565588198191,59.05803932774291,0.86,61.565588198191,59.05803932774291,2021,7
1339,108.549408069354,97.31733931101924,2.44,108.549408069354,97.31733931101924,2021,8
1340,179.63884606739,159.41644818962655,34.9,179.63884606739,159.41644818962655,2021,9
1341,145.757745636595,129.7304165844291,172.21,145.757745636595,129.7304165844291,2021,10
1342,112.155789789973,104.24229711486686,195.4,112.155789789973,104.24229711486686,2021,11
1343,120.126603681039,109.54219952536423,205.39,120.126603681039,109.54219952536423,2021,12
1344,133.331286248736,117.07390267571667,75.85,133.331286248736,117.07390267571667,2015,1
1345,97.2403872705582,90.68403025792202,198.75,97.2403872705582,90.68403025792202,2015,2
1346,95.7454911451467,89.77429492528725,194.14,95.7454911451467,89.77429492528725,2015,3
1347,92.1111422731256,85.82795777140129,140.26,92.1111422731256,85.82795777140129,2015,4
1348,66.6310439920652,63.26929330083931,30.84,66.6310439920652,63.26929330083931,2015,5
1349,62.3323401871063,59.41792218648894,2.42,62.3323401871063,59.41792218648894,2015,6
1350,76.4330569571603,69.81528552110846,2.77,76.4330569571603,69.81528552110846,2015,7
1351,102.337901885514,91.87604642912243,11.22,102.337901885514,91.87604642912243,2015,8
