"","lon","lat","year","month","prec","temp","etp"
"175",-49.75,-18.5,1995,7,0.47,23.0748387096774,84.3152213175087
"176",-49.75,-18.5,1995,8,0,25.8696774193548,122.060902778678
"177",-49.75,-18.5,1995,9,330.79,25.343,115.722256402819
"178",-49.75,-18.5,1995,10,476.23,24.8848387096774,118.345483319086
"179",-49.75,-18.5,1995,11,542.46,24.757,117.552027151092
"180",-49.75,-18.5,1995,12,184.56,25.2764516129032,132.888046025495
"181",-49.75,-18.5,1996,1,270.58,25.358064516129,129.129202971863
"182",-49.75,-18.5,1996,2,190.24,25.4824137931034,119.919892932164
"183",-49.75,-18.5,1996,3,148.43,25.3687096774194,126.47419524048
"184",-49.75,-18.5,1996,4,79.91,23.8826666666667,96.3670955429994
"185",-49.75,-18.5,1996,5,38.6,23.2229032258065,87.146803611239
"186",-49.75,-18.5,1996,6,15.57,21.044,59.5143575695339
"187",-49.75,-18.5,1996,7,2.33,22.5658064516129,76.4517116789539
"188",-49.75,-18.5,1996,8,12.12,26.1709677419355,125.870486947154
"189",-49.75,-18.5,1996,9,76.46,25.88,122.539464836504
"190",-49.75,-18.5,1996,10,73.59,28.2661290322581,175.726117623529
"191",-49.75,-18.5,1996,11,272.24,25.491,127.291600604923
"192",-49.75,-18.5,1996,12,243.48,24.8645161290323,124.75788139783
"193",-49.75,-18.5,1997,1,322.45,24.1729032258065,111.091955128465
"194",-49.75,-18.5,1997,2,111.18,24.9446428571429,112.232440859356
"195",-49.75,-18.5,1997,3,151.99,24.3945161290323,111.859528524751
"196",-49.75,-18.5,1997,4,48.41,23.5226666666667,92.1333775595749
"197",-49.75,-18.5,1997,5,78.62,22.0838709677419,74.5801554422773
"198",-49.75,-18.5,1997,6,118.89,20.489,55.0443132293965
"199",-49.75,-18.5,1997,7,0.05,21.0832258064516,61.9041515654536
"200",-49.75,-18.5,1997,8,0.01,23.4767741935484,89.1885069305725
"201",-49.75,-18.5,1997,9,54.89,28.878,173.804288421381
"202",-49.75,-18.5,1997,10,128.04,29.0145161290323,190.688319993874
"203",-49.75,-18.5,1997,11,268.2,27.8956666666667,169.785390428816
"204",-49.75,-18.5,1997,12,219.4,25.9477419354839,143.185040955108
"205",-49.75,-18.5,1998,1,186.51,26.4109677419355,146.25196916402
"206",-49.75,-18.5,1998,2,261.25,26.4882142857143,135.054446189118
"207",-49.75,-18.5,1998,3,164.21,26.328064516129,141.517409700984
"208",-49.75,-18.5,1998,4,98.44,25.19,112.44594934802
"209",-49.75,-18.5,1998,5,44.74,21.7012903225806,66.7007838956517
"210",-49.75,-18.5,1998,6,0.12,21.9373333333333,64.8354558375152
"211",-49.75,-18.5,1998,7,0.22,23.6064516129032,85.6304550154357
"212",-49.75,-18.5,1998,8,29.38,26.3287096774194,127.472080616006
"213",-49.75,-18.5,1998,9,52.52,28.668,172.257746124866
"214",-49.75,-18.5,1998,10,177.98,27.4638709677419,160.690371255178
"215",-49.75,-18.5,1998,11,116.09,26.944,151.834791765506
"216",-49.75,-18.5,1998,12,290,25.4829032258065,133.10959510973
"217",-49.75,-18.5,1999,1,218.87,25.5206451612903,130.119848033815
"218",-49.75,-18.5,1999,2,154.02,25.7892857142857,123.295945204241
"219",-49.75,-18.5,1999,3,187.5,25.381935483871,124.923244541392
"220",-49.75,-18.5,1999,4,32.8,23.5826666666667,89.8334410478346
"221",-49.75,-18.5,1999,5,9.23,22.3048387096774,73.4584734720372
"222",-49.75,-18.5,1999,6,8.58,23.1606666666667,78.2557158956238
"223",-49.75,-18.5,1999,7,0.95,25.2712903225806,108.285901265864
"224",-49.75,-18.5,1999,8,0,24.898064516129,105.348665271022
"225",-49.75,-18.5,1999,9,56.87,27.3166666666667,145.955247628215
"226",-49.75,-18.5,1999,10,59.97,29.1690322580645,197.426495300441
"227",-49.75,-18.5,1999,11,96.64,27.3396666666667,159.61813378879
"228",-49.75,-18.5,1999,12,219.89,26.4532258064516,151.374795817094
"229",-49.75,-18.5,2000,1,252.54,25.4012903225806,130.056283393455
"230",-49.75,-18.5,2000,2,272.43,25.1110344827586,114.637785572645
