,lon,lat,year,month,"('prec',)","('temp',)"
571,-61.25,-2.5,1994,8,-0.20402948343682134,-0.0437986557038715
9941,-60.5,-2.0,1993,6,0.26931531405969633,-0.41289255464759944
4648,-61.0,-1.75,1994,5,1.0217530292326567,-0.5351022298375325
9501,-60.5,-2.25,1990,10,-1.191635323637183,1.7362368064475144
16670,-60.0,-1.5,2010,3,-0.09171037894612233,0.5267777527766089
7985,-60.75,-1.5,2000,6,0.6045677839814885,-1.0102587944982577
1589,-61.25,-2.0,2011,6,-0.9354073665177757,0.17799817040799779
8503,-60.75,-1.25,2009,8,-1.0024979744680236,0.22221966983147792
1515,-61.25,-2.0,2005,4,0.5673620806189443,0.6102387829828657
8792,-60.5,-2.75,1999,9,-0.610283672983091,0.7284169279939058
4502,-61.0,-1.75,1982,3,0.0933152887193599,-0.41478298719259005
2270,-61.25,-1.5,2000,3,1.0748037491215674,-1.0235858217217564
12738,-60.25,-2.0,1988,7,0.2742292748811645,-1.3002574135329776
16210,-60.0,-1.75,2005,11,-0.8313116250344312,2.7442446837176613
13459,-60.25,-1.75,2014,8,-1.0683851634415855,0.11067370529604682
8666,-60.5,-2.75,1989,3,1.9445748145214183,-0.5382355434481658
14853,-60.0,-2.5,1994,10,-0.8120569214074543,-0.047558632036589256
9915,-60.5,-2.0,1991,4,1.506028882434073,-0.445270128623212
3665,-61.0,-2.5,2014,6,-0.704250638079328,0.03488929343558012
7956,-60.75,-1.5,1998,1,-0.7634187377663926,0.8216225635289481
6464,-60.75,-2.5,2009,9,-1.7504228684784113,3.6449887917200883
11316,-60.5,-1.25,2006,1,0.38604695479824447,-0.6300416322371177
13873,-60.25,-1.25,1981,2,0.9307946115781351,-1.4435169879694851
11039,-60.5,-1.25,1982,12,0.6823888778071874,-0.33143684515206073
13231,-60.25,-1.75,1995,8,-1.0579555323103063,0.19777982366919727
16471,-60.0,-1.5,1993,8,-0.47419704370284227,-0.36903660847865855
10728,-60.5,-1.5,1991,1,0.5101996792263566,-0.5774019635799352
9323,-60.5,-2.5,2009,12,0.4786099310883473,1.4009722501190365
753,-61.25,-2.5,2009,10,-1.1261492743225165,2.3343863747008085
567,-61.25,-2.5,1994,4,2.22938397233712,-0.5294518209599208
3872,-61.0,-2.25,1997,9,-1.40604447131675,2.434715076510457
3469,-61.0,-2.5,1998,2,-0.5612443496831342,1.4028186670681226
1822,-61.25,-1.75,1996,11,-0.158901271811094,-0.0800510941779294
7806,-60.75,-1.5,1985,7,-0.14185283630804157,-1.679075029048031
6685,-60.75,-2.25,1994,2,0.5866167842459215,-0.5270003760732052
1270,-61.25,-2.0,1984,11,-0.4346847873016499,0.11324302245667248
6419,-60.75,-2.5,2005,12,1.121536519382876,0.17490663431218495
10765,-60.5,-1.5,1994,2,0.44551590922948076,-0.7785047453482378
8765,-60.5,-2.75,1997,6,-1.3824775163566478,-0.0424931083661485
14231,-60.25,-1.25,2010,12,-0.2600887507674471,-0.7597608157137596
16878,-60.0,-1.25,1993,7,-0.40038734646609725,-1.1276118335918486
11368,-60.5,-1.25,2010,5,0.2644013532382284,-0.2158175729229162
8065,-60.75,-1.5,2007,2,-1.409053018758465,0.71525775685668
13616,-60.25,-1.5,1993,9,-0.4041981732256031,0.0607913526161282
10849,-60.5,-1.5,2001,2,-0.24033262256685092,-0.9193471921422953
8623,-60.5,-2.75,1985,8,-0.8978005234963362,0.10158709582544309
11642,-60.25,-2.75,1999,3,0.690010531326199,-0.819920437036281
11704,-60.25,-2.75,2004,5,0.08980531670402532,-0.5767753008578472
1748,-61.25,-1.75,1990,9,-1.0680843086974139,0.33373430123081876
9018,-60.5,-2.5,1984,7,-0.9167543723791417,-0.5034557623711055
9375,-60.5,-2.5,2014,4,0.19450276767571298,0.2550567964700006
2185,-61.25,-1.5,1993,2,2.0810625834605627,-0.6397437140240846
6624,-60.75,-2.25,1989,1,0.9896618565210284,-0.8327670228395093
4281,-61.0,-2.0,1997,10,-1.3780649801087987,4.26858086649102
10042,-60.5,-2.0,2001,11,-1.0690871578446524,1.9234731834350483
11312,-60.5,-1.25,2005,9,-1.2021652396831861,3.8298647391209917
15554,-60.0,-2.0,1985,3,0.012385362537222002,-0.676728005034226
13465,-60.25,-1.5,1981,2,0.9515535889259696,-0.9949719542140386
1185,-61.25,-2.25,2011,10,-0.3683964586691928,0.7859027883688041
5053,-61.0,-1.5,1994,2,0.3662908265976483,-0.6175419490121596
3924,-61.0,-2.25,2002,1,-0.042971910390336675,0.452831551567679
15345,-60.0,-2.25,2001,10,-0.866210775358327,1.982828587597477
5332,-61.0,-1.25,1983,5,0.715984324239673,-0.01904547818059518
1797,-61.25,-1.75,1994,10,-1.0708922863096815,0.12007364612764969
7861,-60.75,-1.5,1990,2,-0.34141981660848025,-0.7691383757339094
2505,-61.25,-1.25,1985,10,-0.7200956546056944,0.190886533726043
13085,-60.25,-1.75,1983,6,-0.7071589006063191,0.07762769108343268
15103,-60.0,-2.25,1981,8,-0.8317127646933266,-0.30261035993507096
16718,-60.0,-1.5,2014,3,0.9215683994235419,-0.43076288660635154
7342,-60.75,-2.0,2014,11,-0.9852489691355234,1.1710183642410137
14882,-60.0,-2.5,1997,3,2.1145577449783253,-0.6820546381722121
11126,-60.5,-1.25,1990,3,1.1752892336748535,-0.7531808571316011
6048,-60.75,-2.75,2009,1,0.9562669799179904,-0.032832058067003796
4368,-61.0,-2.0,2005,1,-0.8395349880417861,0.7436030546264014
9118,-60.5,-2.5,1992,11,-0.9024136295736327,1.336143991516804
11708,-60.25,-2.75,2004,9,-0.927083718595697,0.7245316191168305
1572,-61.25,-2.0,2010,1,0.22769707444930326,0.6984833386345612
383,-61.25,-2.75,2012,12,-0.27693661644105205,0.5211377882776271
16791,-60.0,-1.25,1986,4,3.2965157499134854,-0.922839344764015
13047,-60.25,-2.0,2014,4,0.18978937668369258,-0.5433741777694171
995,-61.25,-2.25,1995,12,-0.11437476967370974,0.5988439658191782
13643,-60.25,-1.5,1995,12,0.027127245001626252,-0.1832311113732087
10414,-60.5,-1.75,1998,11,-0.2176682318392635,0.354779724315021
1501,-61.25,-2.0,2004,2,-0.7368432353645754,0.4408817417288558
10810,-60.5,-1.5,1997,11,0.4196424012307303,1.1959490962022912
2783,-61.25,-1.25,2008,12,0.994174677683601,-0.8036272062614273
5823,-60.75,-2.75,1990,4,2.378407355616744,0.33470562845008933
15406,-60.0,-2.25,2006,11,0.4184389822540442,0.536094138578571
2936,-61.0,-2.75,1987,9,-0.5069902108175376,0.8219881167835874
2885,-61.0,-2.75,1983,6,-0.999188572282137,0.062410231314943505
206,-61.25,-2.75,1998,3,-0.20503233258405967,1.1055007766445129
14233,-60.25,-1.25,2011,2,1.2641416681201745,-1.2121329682363764
8481,-60.75,-1.25,2007,10,-1.1135133750673127,0.31402575862052645
17061,-60.0,-1.25,2008,10,-0.3752158328704136,-0.30887698715613726
10851,-60.5,-1.5,2001,4,1.5676038200745097,-0.6725606979322418
6180,-60.75,-2.5,1986,1,1.1082989106393293,-0.6911412476428158
14627,-60.0,-2.75,2009,12,0.5559296003404269,0.8532690309954754
10914,-60.5,-1.5,2006,7,-1.1194301850360193,-0.806447188510868
4493,-61.0,-1.75,1981,6,-0.4816181273924064,-0.733106761266666
4370,-61.0,-2.0,2005,3,-0.021912078298330643,0.601663948068619
11647,-60.25,-2.75,1999,8,-1.1774951506611218,-0.7751140524054332
8884,-60.5,-2.75,2007,5,0.04598080896970813,0.42807837404440613
4825,-61.0,-1.75,2009,2,1.6068152217315308,-0.7268162611799605
16826,-60.0,-1.25,1989,3,0.9149495950517689,-1.5590691177640805
256,-61.25,-2.75,2002,5,0.43127545133869555,-0.15785127112774774
6828,-60.75,-2.25,2006,1,-0.12490468571971289,-0.3514900522595356
10978,-60.5,-1.5,2011,11,-0.47680445148566225,-0.3733919143972774
8836,-60.5,-2.75,2003,5,0.9928709737921912,0.10879371712968967
6184,-60.75,-2.5,1986,5,0.42265094867244557,-0.3909698037523974
17050,-60.0,-1.25,2007,11,-1.0545458452096959,2.2517817835480916
15887,-60.0,-2.0,2012,12,-0.22819814788526638,0.180859930172259
13332,-60.25,-1.75,2004,1,-0.89920451230247,0.5048445575027735
3886,-61.0,-2.25,1998,11,-0.21536167880061505,1.4565885667062077
6984,-60.75,-2.0,1985,1,-0.1784568301822427,-0.8872866796629523
17082,-60.0,-1.25,2010,7,-0.4263611393795715,-0.9092198749367877
3369,-61.0,-2.5,1989,10,-0.16963175768654468,0.11819365796128908
16191,-60.0,-1.75,2004,4,0.9833439068934267,-0.25003335755006906
9157,-60.5,-2.5,1996,2,1.9465805128158957,-0.2156014823290404
11446,-60.25,-2.75,1982,11,-0.9607794499429068,1.0149584576783703
7920,-60.75,-1.5,1995,1,-0.9540603606564096,-0.4902958452067848
6255,-60.75,-2.5,1992,4,0.2713210123541733,0.570090591252999
13909,-60.25,-1.25,1984,2,0.843245881024224,-1.687664630152779
14195,-60.25,-1.25,2007,12,0.25768226395173105,-0.9756461234803753
8272,-60.75,-1.25,1990,5,1.5580767531757451,-0.6538548156773103
9003,-60.5,-2.5,1983,4,1.9185007366932207,0.285815491746898
8281,-60.75,-1.25,1991,2,0.12340076313651145,-0.28035264289441836
4120,-61.0,-2.0,1984,5,0.5802988346183198,-0.24401739541781797
3923,-61.0,-2.25,2001,12,0.06493465785251347,0.6649568830016734
12151,-60.25,-2.5,2007,8,-1.088642716215801,1.1590804393848755
10210,-60.5,-1.75,1981,11,-0.39246483820291383,-0.1444824663894323
6704,-60.75,-2.25,1995,9,-0.7738483688976718,1.1198617973594622
6614,-60.75,-2.25,1988,3,0.4507307247951202,0.1980931550302896
8852,-60.5,-2.75,2004,9,-0.6546096052910279,1.8953046940762368
4652,-61.0,-1.75,1994,9,-0.10444656311604963,-0.007201552732727672
7829,-60.75,-1.5,1987,6,-0.356362268902332,-0.6832452973442076
5308,-61.0,-1.25,1981,5,0.3228674585222261,-0.7290543423304128
15249,-60.0,-2.25,1993,10,0.05921841771325474,-0.4984424605942117
4512,-61.0,-1.75,1983,1,-1.1513207879182,0.5653175101862904
8453,-60.75,-1.25,2005,6,-0.3424226657557186,0.7957622818633135
6381,-60.75,-2.5,2002,10,-0.61599991312235,1.8399494869565143
12756,-60.25,-2.0,1990,1,0.2782406714701181,-0.860966845334411
8391,-60.75,-1.25,2000,4,1.8942317873300516,-1.2168277164628112
5955,-60.75,-2.75,2001,4,0.9547627061971324,0.14691569939137805
1144,-61.25,-2.25,2008,5,1.2540128917330668,-0.39566977416829546
7140,-60.75,-2.0,1998,1,-0.4993685572985259,0.9601150251151049
694,-61.25,-2.5,2004,11,-0.7972147540283262,0.501450134424695
7111,-60.75,-2.0,1995,8,-0.7709401063706804,0.6922167114133949
794,-61.25,-2.5,2013,3,0.7205974303169699,0.05740737391677987
13962,-60.25,-1.25,1988,7,0.5651558124950199,-1.4675763603361243
13634,-60.25,-1.5,1995,3,0.7263136704562286,-0.008705543265815465
3470,-61.0,-2.5,1998,3,-0.20503233258405967,1.1055007766445129
7232,-60.75,-2.0,2005,9,-1.2445857586113698,4.364742261198688
289,-61.25,-2.75,2005,2,0.7737484351206039,0.17027380633093261
6912,-60.75,-2.25,2013,1,-0.8514688928939228,1.3762190725956636
4584,-61.0,-1.75,1989,1,0.17615062828125042,-0.9367930347096015
6099,-60.75,-2.75,2013,4,-0.05560780964554052,0.459683063996113
8714,-60.5,-2.75,1993,3,1.0641735481608405,-0.25153734808315686
2698,-61.25,-1.25,2001,11,-0.9274848582545924,1.1114436281258566
5663,-61.0,-1.25,2010,12,-0.30662095119930804,-0.2684572415800986
10183,-60.5,-2.0,2013,8,-1.1126108108347983,0.40426519060421
3901,-61.0,-2.25,2000,2,0.11327198674940356,-0.2008641038297853
13455,-60.25,-1.75,2014,4,0.03785773087707719,-0.22186486819125756
12819,-60.25,-2.0,1995,4,1.2190134564944473,-0.49836934994330107
2554,-61.25,-1.25,1989,11,0.017199038443966433,-0.12052306164751851
4329,-61.0,-2.0,2001,10,-0.7244079059388193,1.8368161733459811
1427,-61.25,-2.0,1997,12,-0.6435782646714057,1.5181581791534493
14338,-60.0,-2.75,1985,11,-0.2848591247042352,-0.7541521843508682
13234,-60.25,-1.75,1995,11,0.6066737671906892,-0.028894527296378016
16905,-60.0,-1.25,1995,10,-1.0098187732428638,0.9131153209569043
2054,-61.25,-1.5,1982,3,0.0933152887193599,-0.41478298719259005
2571,-61.25,-1.25,1991,4,1.7180311921602676,-0.5838461452390062
15945,-60.0,-1.75,1983,10,-0.6951247108394585,-0.05946522375663727
2549,-61.25,-1.25,1989,6,0.8239911773972474,-1.1621096164440035
9583,-60.5,-2.25,1997,8,-0.859993110645449,0.9585483683098367
12532,-60.25,-2.25,2005,5,-0.5670608747371169,0.5556042379935953
13387,-60.25,-1.75,2008,8,-1.3341401874597574,0.03422085319867177
13896,-60.25,-1.25,1983,1,-1.5358131509693969,2.0746346763864287
366,-61.25,-2.75,2011,7,-1.2555168143162683,-0.3753032356997283
7957,-60.75,-1.5,1998,2,-0.6484922254928736,1.6355902971144054
2858,-61.0,-2.75,1981,3,-0.4516329378899786,0.09532046860437336
2046,-61.25,-1.5,1981,7,-0.9174563667822085,-1.1877714549143699
9779,-60.5,-2.25,2013,12,-0.855680859312324,0.5440109776345429
2893,-61.0,-2.75,1984,2,2.0062500370765792,-0.9913234960628107
16158,-60.0,-1.75,2001,7,-0.8485606303669315,-0.8957466264114714
9230,-60.5,-2.5,2002,3,0.6074760465084798,0.1573600780931552
15097,-60.0,-2.25,1981,2,0.5295546677680574,-1.333201968066777
5960,-60.75,-2.75,2001,9,-0.8794483841018738,1.2746266009631093
1995,-61.25,-1.75,2011,4,2.000533796937321,-0.6307936275036599
2078,-61.25,-1.5,1984,3,-0.4903429149733804,-0.5141090286468808
5185,-61.0,-1.5,2005,2,-0.9733150642833867,1.4388965352123584
2821,-61.25,-1.25,2012,2,0.8643057131162303,-1.0074006362437922
2435,-61.25,-1.5,2013,12,-0.8441480941190825,-0.1020782888600322
9060,-60.5,-2.5,1988,1,1.7691764986694254,-0.04317199298178351
6560,-60.75,-2.25,1983,9,-0.23200897464477221,1.0376227594613845
13982,-60.25,-1.25,1990,3,1.5775320266321697,-1.1081852892064616
11993,-60.25,-2.5,1994,6,-0.3685970284986403,-1.3754778289435403
13599,-60.25,-1.5,1992,4,0.6936207882562574,0.04298368692955661
13038,-60.25,-2.0,2013,7,-0.5701697070935556,-1.1689715732510675
2807,-61.25,-1.25,2010,12,-0.30662095119930804,-0.2684572415800986
8423,-60.75,-1.25,2002,12,-0.24083404714047024,-0.08045842494729247
10869,-60.5,-1.5,2002,10,-0.6399680077413473,0.34911887105858247
8091,-60.75,-1.5,2009,4,0.9621837898866966,-0.46210646709051306
632,-61.25,-2.5,1999,9,-0.6040660082702133,0.05172563190298123
3657,-61.0,-2.5,2013,10,-1.0493310296440561,2.3296864042849106
13489,-60.25,-1.5,1983,2,-0.4245560109145423,1.2363054294790614
15563,-60.0,-2.0,1985,12,1.385987839509638,-1.4111767153463208
6039,-60.75,-2.75,2008,4,1.1166225585614076,-0.035693817831261535
13611,-60.25,-1.5,1993,4,1.8624414693625948,-0.5087301736154444
8493,-60.75,-1.25,2008,10,-0.3324944591980585,-0.15033131846250547
2134,-61.25,-1.5,1988,11,1.2269359647576301,-0.38245763511042785
832,-61.25,-2.25,1982,5,0.7461700835715482,-0.20485097528594842
16864,-60.0,-1.25,1992,5,-0.06784256924184881,-0.4652293363224162
17038,-60.0,-1.25,2006,11,-0.1256066801227797,0.40755516989529106
6510,-60.75,-2.5,2013,7,-0.6438791194155772,-0.16317790426573378
14249,-60.25,-1.25,2012,6,-1.012125326281512,-0.8554939908946072
895,-61.25,-2.25,1987,8,-0.9038176183797665,0.8999554037926804
103,-61.25,-2.75,1989,8,-0.806039826524024,-0.23806409955774394
8280,-60.75,-1.25,1991,1,0.28385662669465306,-0.5670620286651555
314,-61.25,-2.75,2007,3,1.0288732581780489,-0.28475047235494894
16157,-60.0,-1.75,2001,6,0.851569528946303,-1.3654407810110263
5492,-61.0,-1.25,1996,9,-0.4242551561703708,-0.01723860066514519
6790,-60.75,-2.25,2002,11,-1.0576546775661348,1.0855415689453085
43,-61.25,-2.75,1984,8,-0.8151657537638932,-0.3643366380627605
6647,-60.75,-2.25,1990,12,1.1379832453975858,-0.11304488649699998
13944,-60.25,-1.25,1987,1,0.21135063334931764,-1.3093440230035849
11904,-60.25,-2.5,1987,1,1.4288094980967174,-1.2429177744599973
8781,-60.5,-2.75,1998,10,-1.299040467306414,2.4453056765141516
5264,-61.0,-1.5,2011,9,-0.8139623347872073,0.6795267912907145
8137,-60.75,-1.5,2013,2,0.2663067666179813,-0.45623225009780777
386,-61.25,-2.75,2013,3,0.7205974303169699,0.05740737391677987
13716,-60.25,-1.5,2002,1,-0.14536280832337586,0.08435387096740904
5652,-61.0,-1.25,2010,1,-0.23953034324906008,0.7135232439651424
2159,-61.25,-1.5,1990,12,0.911138768292263,-0.25968396347058376
10133,-60.5,-2.0,2009,6,0.3148446653443192,-0.7055858233874027
4940,-61.0,-1.5,1984,9,0.6530053977931026,-0.7606276991460328
3098,-61.0,-2.75,2001,3,0.7119729276507196,-0.4066363718051632
9177,-60.5,-2.5,1997,10,-1.2951293556321841,4.80469082525553
12905,-60.25,-2.0,2002,6,0.10073637240892375,-1.0542922951051032
9259,-60.5,-2.5,2004,8,-1.035692281241614,1.7362368064475144
11603,-60.25,-2.75,1995,12,0.6022612309428403,-0.3586966735637822
13267,-60.25,-1.75,1998,8,-1.0584569568839255,0.5916373445149282
6136,-60.75,-2.5,1982,5,0.33409936897129605,-0.17759114687422695
16724,-60.0,-1.5,2014,9,-1.5172604417454867,1.9280060437915718
10127,-60.5,-2.0,2008,12,1.060864145974954,-0.4815225670972699
16792,-60.0,-1.25,1986,5,1.2069792667275867,-1.1451583898109714
9943,-60.5,-2.0,1993,8,-0.8143634744461025,-0.07763844269785163
14838,-60.0,-2.5,1993,7,-0.9296911263785168,-1.1059919696791054
7266,-60.75,-2.0,2008,7,-0.6277332481450391,-0.2158175729229162
7374,-60.75,-1.75,1983,7,-0.5307577356070873,-0.1365447385761003
14960,-60.0,-2.5,2003,9,-0.7480751458136452,-0.055767913696196644
15506,-60.0,-2.0,1981,3,-0.055708094560264265,-0.27691718832851775
5376,-61.0,-1.25,1987,1,-0.1046471329454974,-0.7663407742959183
5780,-60.75,-2.75,1986,9,-0.5361731210021745,0.5658815066361979
12891,-60.25,-2.0,2001,4,1.460800385893622,-0.6961963269344333
16109,-60.0,-1.75,1997,6,-0.9279862828282115,-0.43426175347152396
2944,-61.0,-2.75,1988,5,2.1570785488212323,-0.5607954014440858
2851,-61.25,-1.25,2014,8,-0.9501492489821799,-0.07951843086411216
1507,-61.25,-2.0,2004,8,-0.5928340978211434,1.0024147588575043
12092,-60.25,-2.5,2002,9,-1.1625526983672698,1.3095943808568078
6164,-60.75,-2.5,1984,9,0.3943706027203229,0.20292890236917868
7166,-60.75,-2.0,2000,3,1.0268675598835724,-0.9361663719875135
1668,-61.25,-1.75,1984,1,1.084330816020332,-1.432796579259064
9551,-60.5,-2.25,1994,12,-0.29207963856435154,0.26733938582332145
13204,-60.25,-1.75,1993,5,0.2270953649609605,-0.24997069127788857
12412,-60.25,-2.25,1995,5,1.3410601977133587,-1.0630655732146181
12160,-60.25,-2.5,2008,5,0.5681643599367352,-0.9790927684520008
4301,-61.0,-2.0,1999,6,-0.4542403456727986,0.055287165040237576
13876,-60.25,-1.25,1981,5,0.19410162801681743,-0.9612328808718822
6646,-60.75,-2.25,1990,11,-0.22879985737360944,1.1065869920295108
9772,-60.5,-2.25,2013,5,-0.265102996503639,-0.24370406405672568
6344,-60.75,-2.5,1999,9,-0.610283672983091,0.7284169279939058
942,-61.25,-2.25,1991,7,-0.5801981985659395,-0.3680966143954817
443,-61.25,-2.5,1983,12,0.9775273818394442,-0.8694267920828336
15357,-60.0,-2.25,2002,10,-0.550714433637131,1.1944868831840239
14636,-60.0,-2.75,2010,9,-1.4331213982921862,1.2325357547947084
16687,-60.0,-1.5,2011,8,-1.3649276562799761,0.4443716048192564
13372,-60.25,-1.75,2007,5,-0.49826542323656353,0.8369758002206216
5193,-61.0,-1.5,2005,10,-1.3585094217376503,3.009928789134558
1552,-61.25,-2.0,2008,5,1.2540128917330668,-0.39566977416829546
9436,-60.5,-2.25,1985,5,1.7864255040019252,-0.8518802358638039
12621,-60.25,-2.25,2012,10,-1.4402416272375786,1.9273689366907572
2694,-61.25,-1.25,2001,7,-0.5269469088475816,-0.9424329992085798
14836,-60.0,-2.5,1993,5,-0.3021081300367354,-0.5996484902148597
16100,-60.0,-1.75,1996,9,-0.9404216122539676,0.2673602745807782
1266,-61.25,-2.0,1984,7,-0.5475053163659682,-0.4840292179857151
5644,-61.0,-1.25,2009,5,-0.27743804101467107,-0.3339434960405059
9705,-60.5,-2.25,2007,10,-1.1945435861641744,1.3589858477377297
3788,-61.0,-2.25,1990,9,-1.0286723372109454,1.296967127006308
10412,-60.5,-1.75,1998,9,-0.558937796644486,0.5076018734800372
7036,-60.75,-2.0,1989,5,3.248980700334386,-1.034552419358624
6795,-60.75,-2.25,2003,4,0.7157837544102255,0.004130598158779364
16855,-60.0,-1.25,1991,8,-0.45885345175009495,-1.0348657507197163
8699,-60.5,-2.75,1991,12,-1.0084147844367302,2.2488469131328266
16030,-60.0,-1.75,1990,11,0.35957173731115094,0.9919703801557271
9784,-60.5,-2.25,2014,5,-0.4879360770200082,0.04205413722510642
14633,-60.0,-2.75,2010,6,-0.5062882164144707,-0.461135139871246
1620,-61.25,-2.0,2014,1,-0.04156792158420307,0.3719920604155983
13936,-60.25,-1.25,1986,5,1.2069792667275867,-1.1451583898109714
12441,-60.25,-2.25,1997,10,-1.4259008844320697,4.567812316298165
12967,-60.25,-2.0,2007,8,-1.0799179286348268,1.562651232423205
3213,-61.0,-2.75,2010,10,-1.1802028433586653,2.0301416231166733
10008,-60.5,-2.0,1999,1,2.192077984059852,-1.0329857625533556
2516,-61.25,-1.25,1986,9,-0.2914779290760085,-0.5003120043818422
333,-61.25,-2.75,2008,10,-0.07556450767558419,0.40238520243785286
4766,-61.0,-1.75,2004,3,-0.40861070947345196,0.34880553969758676
939,-61.25,-2.25,1991,4,1.5390226193782155,-0.0981825356043234
15129,-60.0,-2.25,1983,10,-0.5137093001040346,-0.1512713125456858
9409,-60.5,-2.25,1983,2,-0.088100122016064,0.543887883171273
8207,-60.75,-1.25,1984,12,-0.3604739504060094,-1.1188385554823337
3211,-61.0,-2.75,2010,8,-1.55496756968165,0.680936782415435
12303,-60.25,-2.25,1986,4,2.83420229303659,-0.9027652488990833
5016,-61.0,-1.5,1991,1,0.545901108868043,-0.31702360254356415
1393,-61.25,-2.0,1995,2,-0.21305512576196686,0.3596826140884592
14101,-60.25,-1.25,2000,2,1.0112231131866536,-1.3982761068946512
5552,-61.0,-1.25,2001,9,-0.7561982239062762,0.4681012332297152
12048,-60.25,-2.5,1999,1,2.125789655427395,-1.164271602835266
4083,-61.0,-2.0,1981,4,0.6157996944305585,0.0860458603171315
1510,-61.25,-2.0,2004,11,-0.8349218819644894,0.9119977724358159
16918,-60.0,-1.25,1996,11,-0.22198048317238836,-0.642773329874615
2040,-61.25,-1.5,1981,1,0.48653243935153045,-0.7475408926326194
13693,-60.25,-1.5,2000,2,1.197853339487717,-0.9380679692132099
7477,-60.75,-1.75,1992,2,0.6766726376679286,-0.08363495667660076
8994,-60.5,-2.5,1982,7,-1.0839293252237805,-0.33645014692895103
14615,-60.0,-2.75,2008,12,0.9644903429253451,-0.6745346855068698
15081,-60.0,-2.5,2013,10,-1.266147015276995,1.0907742026749272
10248,-60.5,-1.75,1985,1,-0.7458688776897208,-1.168031579167887
12401,-60.25,-2.25,1994,6,-0.3405172523759657,-1.3887526342734884
13878,-60.25,-1.25,1981,7,-0.7870859776412185,-1.6612151414679122
12469,-60.25,-2.25,2000,2,1.0524402131381512,-1.1872636420188376
250,-61.25,-2.75,2001,11,-0.852572026955885,1.1425260991424764
6856,-60.75,-2.25,2008,5,1.0460219785958258,-0.809893833482497
8172,-60.75,-1.25,1982,1,0.6575182189556753,-1.0373724016081614
5851,-60.75,-2.75,1992,8,-0.8453515130957686,0.7263698297683707
7778,-60.75,-1.5,1983,3,1.4993097931475756,0.055214054389326965
3456,-61.0,-2.5,1997,1,2.12147740409427,-0.6704613778131597
2406,-61.25,-1.5,2011,7,-0.9873549523447239,-0.2452707208619905
1619,-61.25,-2.0,2013,12,-0.9431293049515111,1.0359412144903921
12747,-60.25,-2.0,1989,4,1.8873121282141068,-0.8642359358680318
458,-61.25,-2.5,1985,3,0.413023596858957,-0.37185659072810284
4243,-61.0,-2.0,1994,8,-0.42224945787589385,0.5082912024743989
432,-61.25,-2.5,1983,1,-0.5545252603966371,0.7197898711862087
14142,-60.25,-1.25,2003,7,-0.4030950391636407,-1.1858914667480092
10703,-60.5,-1.5,1988,12,0.1364378020506103,-1.070585525879957
12591,-60.25,-2.25,2010,4,1.7454089738798755,-0.27269765933298995
612,-61.25,-2.5,1998,1,-0.4989674176396304,1.0227812973260715
11414,-60.5,-1.25,2014,3,0.7087638103795568,-0.49499581562258627
2468,-61.25,-1.25,1982,9,-0.6386643038499374,0.22041279231602792
10918,-60.5,-1.5,2006,11,0.9211672597646469,0.19774849053310703
12014,-60.25,-2.5,1996,3,3.6209374490451034,-0.5034557623711055
933,-61.25,-2.25,1990,10,-0.9632865728110027,1.7017703567314497
9137,-60.5,-2.5,1994,6,0.03625317224149581,-0.531394475398462
2215,-61.25,-1.5,1995,8,-0.825294530151001,0.3911052734398929
1854,-61.25,-1.75,1999,7,-0.6669446498020598,-0.8296337092289762
13378,-60.25,-1.75,2007,11,-0.928888847060726,2.5616351664950217
686,-61.25,-2.5,2004,3,0.3245723020725315,-0.22427751967133877
15904,-60.0,-2.0,2014,5,-0.48653208821387456,-0.5253889576448408
13437,-60.25,-1.75,2012,10,-1.4162735326185811,1.9480488065204167
12009,-60.25,-2.5,1995,10,-0.6620306889805919,1.2891129542225133
6466,-60.75,-2.5,2009,11,-1.4005288010069386,4.310024161179877
11268,-60.5,-1.25,2002,1,0.0954212719285603,-0.4169763067199429
14501,-60.0,-2.75,1999,6,-0.34492978862381457,-1.0342181992401716
14694,-60.0,-2.5,1981,7,-1.23205014427089,-1.4556697686160764
7989,-60.75,-1.5,2000,10,-0.6451828233069871,-0.11147822969173168
5914,-60.75,-2.75,1997,11,-0.00727048074865014,2.3022907989501014
8605,-60.5,-2.75,1984,2,2.6235036872018056,-0.592744395741939
13623,-60.25,-1.5,1994,4,1.366031141479594,-0.5080826221359963
5207,-61.0,-1.5,2006,12,-0.4261605695501237,0.07746058102425477
1704,-61.25,-1.75,1987,1,0.5141107909005861,-0.7115077861112864
8034,-60.75,-1.5,2004,7,-0.7548945200148663,-1.0890720761821635
8838,-60.5,-2.75,2003,7,-0.7392500733179475,0.12101364021083
4578,-61.0,-1.75,1988,7,-0.28766710231650267,-1.001965957809013
12709,-60.25,-2.0,1986,2,0.5656572370686392,-1.3599134665966843
4060,-61.0,-2.25,2013,5,-0.37822438031212885,0.34065892431016337
4138,-61.0,-2.0,1985,11,0.7971148202512586,0.20422400532827165
5184,-61.0,-1.5,2005,1,-1.462304308476823,0.9839282085552976
1168,-61.25,-2.25,2010,5,0.11688224367946189,0.5963373149307296
8935,-60.5,-2.75,2011,8,-1.2156034182561803,1.14435386541529
9820,-60.5,-2.0,1983,5,0.04307254644271661,0.3453588947259613
8780,-60.5,-2.75,1998,9,-0.648191370748702,1.7512244898845486
16421,-60.0,-1.5,1989,6,1.3087684551722825,-0.8150220234251148
