,Yobs,Yest,prec,et_obs,et_est,year,month
1821,146.488312142873,132.12014516244625,182.72,146.488312142873,132.12014516244625,2019,10
1822,146.483399234662,132.98399422997187,167.59,146.483399234662,132.98399422997187,2019,11
1823,145.88276383581,132.73953719295474,223.51,145.88276383581,132.73953719295474,2019,12
1824,144.419888107323,129.02163121586196,176.77,144.419888107323,129.02163121586196,2020,1
1825,138.83271106302,126.81239118495078,77.78,138.83271106302,126.81239118495078,2020,2
1826,150.922458788213,133.71254009884228,176.49,150.922458788213,133.71254009884228,2020,3
1827,134.437131771935,123.62233857192453,230.23,134.437131771935,123.62233857192453,2020,4
1828,139.348022566281,127.13334604479486,268.2,139.348022566281,127.13334604479486,2020,5
1829,127.562364489584,120.18448685277723,193.83,127.562364489584,120.18448685277723,2020,6
1830,135.546462458499,123.99474383441209,146.02,135.546462458499,123.99474383441209,2020,7
1831,160.311496247275,141.29458399187618,102.95,160.311496247275,141.29458399187618,2020,8
1832,166.381880789215,146.75410065069022,80.19,166.381880789215,146.75410065069022,2020,9
1833,155.915338152436,139.4117991905625,157.0,155.915338152436,139.4117991905625,2020,10
1834,147.825567627244,134.52972970164004,263.64,147.825567627244,134.52972970164004,2020,11
1835,144.091030807045,131.12165600954611,186.88,144.091030807045,131.12165600954611,2020,12
1836,135.758506076955,122.71510357391152,225.23,135.758506076955,122.71510357391152,2021,1
1837,131.337856990775,119.4416035487769,158.4,131.337856990775,119.4416035487769,2021,2
1838,128.377987954113,120.28220190943698,284.11,128.377987954113,120.28220190943698,2021,3
1839,133.751873688215,123.21678412571129,299.51,133.751873688215,123.21678412571129,2021,4
1840,138.294349488579,125.74556089772086,250.1,138.294349488579,125.74556089772086,2021,5
1841,131.278353593173,122.09947255510076,203.05,131.278353593173,122.09947255510076,2021,6
1842,133.225429658214,122.0887726392408,269.53,133.225429658214,122.0887726392408,2021,7
1843,147.485511645768,131.78448023822432,198.7,147.485511645768,131.78448023822432,2021,8
1844,150.024361191132,134.76627820702572,103.75,150.024361191132,134.76627820702572,2021,9
1845,156.378965895859,139.23642666791213,183.94,156.378965895859,139.23642666791213,2021,10
1846,145.772964200822,132.3633020315802,137.96,145.772964200822,132.3633020315802,2021,11
1847,140.505219315905,127.471818875704,226.52,140.505219315905,127.471818875704,2021,12
1848,122.3829704277,120.7848756285629,210.55,122.3829704277,120.7848756285629,2015,1
1849,118.923115485553,117.01233297393387,139.72,118.923115485553,117.01233297393387,2015,2
1850,125.566196996044,123.06868307596709,215.46,125.566196996044,123.06868307596709,2015,3
1851,124.304819643626,123.2919931709063,132.07,124.304819643626,123.2919931709063,2015,4
1852,130.135578127876,125.90949385509008,127.11,130.135578127876,125.90949385509008,2015,5
1853,128.385908015467,124.51344956154563,67.59,128.385908015467,124.51344956154563,2015,6
1854,167.244595848592,144.09794294799727,56.74,167.244595848592,144.09794294799727,2015,7
1855,241.943296172064,184.05364071614892,19.54,241.943296172064,184.05364071614892,2015,8
1856,330.901806460419,223.59538601861965,14.25,330.901806460419,223.59538601861965,2015,9
1857,355.986212660246,228.56943655751365,39.73,355.986212660246,228.56943655751365,2015,10
1858,240.168310420028,182.26256599521327,113.46,240.168310420028,182.26256599521327,2015,11
1859,252.133128515444,184.76949306367766,67.55,252.133128515444,184.76949306367766,2015,12
1860,238.914030075332,170.79663196416783,89.52,238.914030075332,170.79663196416783,2016,1
1861,163.868888172295,142.96123830291188,213.34,163.868888172295,142.96123830291188,2016,2
1862,150.433476852247,136.77077081841514,259.6,150.433476852247,136.77077081841514,2016,3
1863,139.035191763012,128.7929279909924,165.26,139.035191763012,128.7929279909924,2016,4
1864,140.751601939458,129.18927344864497,168.01,140.751601939458,129.18927344864497,2016,5
1865,127.881553789433,122.95478962009486,80.09,127.881553789433,122.95478962009486,2016,6
1866,155.742738937773,138.0343409764539,78.06,155.742738937773,138.0343409764539,2016,7
1867,194.755072707389,157.35318125265894,53.18,194.755072707389,157.35318125265894,2016,8
1868,198.457885347282,164.3954812279658,70.77,198.457885347282,164.3954812279658,2016,9
1869,230.598912261087,178.50018926335403,82.54,230.598912261087,178.50018926335403,2016,10
1870,227.336758713997,178.9142364802682,60.77,227.336758713997,178.9142364802682,2016,11
1871,144.511244003915,132.70313916000498,274.82,144.511244003915,132.70313916000498,2016,12
1872,126.454935228452,119.4268458150455,231.7,126.454935228452,119.4268458150455,2017,1
1873,118.565116280487,112.22017563834176,231.81,118.565116280487,112.22017563834176,2017,2
1874,132.579125936625,124.00716541103094,254.54,132.579125936625,124.00716541103094,2017,3
1875,127.834712094601,121.45382520969626,260.82,127.834712094601,121.45382520969626,2017,4
1876,145.347431330679,128.63908978796889,97.09,145.347431330679,128.63908978796889,2017,5
1877,132.036289929027,123.2009576401695,92.49,132.036289929027,123.2009576401695,2017,6
1878,134.093676472058,125.27035092557747,53.53,134.093676472058,125.27035092557747,2017,7
1879,196.184999310183,158.6899106052354,49.34,196.184999310183,158.6899106052354,2017,8
1880,194.588512138897,163.69128301828974,123.77,194.588512138897,163.69128301828974,2017,9
1881,183.636548315011,155.17539119398282,108.77,183.636548315011,155.17539119398282,2017,10
1882,175.781272297797,151.09654845964945,118.63,175.781272297797,151.09654845964945,2017,11
1883,148.674095129873,132.92582199696173,323.16,148.674095129873,132.92582199696173,2017,12
1884,126.620042624703,119.11534421314205,164.23,126.620042624703,119.11534421314205,2018,1
1885,120.948635427576,115.25287555616232,95.51,120.948635427576,115.25287555616232,2018,2
1886,143.406139246901,129.3517017007812,91.96,143.406139246901,129.3517017007812,2018,3
