,etp
9768,155.268105133045
13851,125.462585652757
7692,128.055628608531
11066,130.180391190699
17030,116.854663400541
10616,121.772420853676
2445,148.994505326198
12100,117.680327010723
12882,104.531206784318
3273,149.158370905767
2707,129.8764500672
9942,121.808731782993
8168,120.015212871355
1421,123.119498128708
3443,133.037128972314
9944,136.22470099548
1587,124.932111711428
4571,138.891212413507
4362,124.548872273611
2483,110.988657943477
16270,140.851648578854
12186,117.641349376655
2354,129.34431178554
4288,137.026370166132
36,109.110182113522
13573,109.923839502684
2651,162.695492264343
3332,128.228735194669
6402,128.01380580747
12073,102.103604933894
14220,127.225330817068
1366,139.252800624262
9609,140.607639314841
15215,124.261490045493
15493,103.36752535887
7252,130.512980870382
1897,137.717292435233
2136,113.970192902788
10601,121.71312918441
6764,133.289621527593
1859,127.006859460817
3627,118.224382696926
10567,129.348218604867
11086,118.945727408342
10774,123.26298222362
16501,108.262466818005
6444,127.192426115433
217,107.688074926448
12939,148.585532953227
11650,129.835164098022
4954,120.075880292427
16263,126.284022382208
13988,125.259519933115
1878,116.02574687319
10256,118.703256804795
365,120.26482293337
13765,117.387024319551
6575,121.577806291786
8454,156.72094894189
12165,133.77542229363
9560,147.894102240513
5711,146.469305500753
6332,160.990337149544
1351,134.335077613961
3601,108.192472952046
4569,137.274551029223
1753,116.677771418577
3277,110.384527665086
14673,153.325953822192
11990,116.979705210995
3982,143.788443377501
15441,210.34243038842
6057,217.775585510635
13137,142.316669094303
3389,116.087523984007
17021,163.697674866363
7488,113.794427730241
13692,111.739501288787
10956,127.905659459654
17047,169.19119626361
468,112.861651880401
7437,128.927730043852
10528,114.477132938279
16962,104.222049733183
8693,120.962935680711
299,121.49263112412
14989,111.558100609006
8837,120.947303942552
6049,113.282610957694
7694,136.990175764334
10318,130.124119006926
10823,131.268274592655
9394,136.820825821592
10532,122.29541266523
584,144.578396149675
6636,120.059813058765
3589,112.000858716227
13556,127.535119242682
10093,118.891125656005
15779,139.742027522174
13201,108.713727759236
9870,132.598573605626
4962,109.220135319284
9311,132.538269316241
8442,113.146626310488
9751,144.430890705533
12704,119.180574254382
16636,143.43316827348
11599,128.088521484142
15505,100.315538040049
11794,132.729900431687
8261,108.723579486361
5056,122.348977132984
4844,136.961760307045
11075,112.062963005918
3021,138.55758460891
14952,146.347411408591
10471,126.08534171192
1718,134.503192374368
4729,109.304398233862
11973,169.881714275661
10452,120.590911993537
9450,108.769818105303
15098,128.196423706453
2563,122.610132141166
263,138.360352404928
14720,142.902251050163
6982,124.075398659663
8479,146.575300364103
13498,124.589002792228
10762,120.371148839153
5837,120.962935680711
4792,113.620830242053
7652,176.118710734228
592,122.869474411838
11709,159.715423369861
16689,142.857894488049
16388,122.929577011427
16871,119.761715955421
16217,111.669410688187
8659,144.841573830304
11760,112.62559014165
11669,100.219952761599
7182,118.750704713643
14284,118.423573601401
10108,130.512980870382
10946,118.404853954395
10824,111.545009582598
9655,133.387956708617
1311,130.330283885487
10494,158.513635366468
7030,120.178082865521
1689,127.097734271587
9930,118.380039193876
10219,121.777964926477
7366,133.222532105988
14368,118.694151778091
6086,122.867355006571
12384,112.273724808875
12488,130.666320183076
12336,111.210562130507
14517,132.610502358575
4558,121.384478572313
5539,123.950822032455
3195,118.219103600562
16965,125.650508011843
2619,124.270282187634
7458,113.230857972137
4296,120.36113283358
2038,137.618129935968
5821,116.990524117849
13225,152.148331547847
2921,107.079640879828
13661,115.857323523459
11784,109.832281613889
437,126.372790259412
7471,119.27130904141
524,139.972011792074
13519,119.635106647604
13152,113.006769596782
7838,130.491332286467
7955,147.950703894856
10964,129.588429822432
11106,113.287958942649
280,125.752093530615
7388,113.189411215466
12698,122.72486086166
2814,124.591277176633
5647,137.011069477085
5894,134.779722596094
1594,140.435388553717
2726,135.991478250784
12386,115.154981870075
8369,116.903792830845
8743,150.773439274204
3956,141.684958960152
974,130.933384943981
13191,127.049008415565
7292,156.376947550605
16643,113.255147147161
8231,119.592957642547
8201,113.825971581938
9262,164.750227095707
11347,128.864793534303
1857,132.349433837678
11947,118.572651666279
7156,113.780491661687
15976,119.980923961644
10307,124.970379813445
12833,105.566113146452
10276,118.6953784495
1045,116.11646707697
5680,120.728250838442
1903,128.924578974337
